,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$I[h(X, Y)]$","$I[h(Y, Z)]$","$I[h(X, Z)]$","$I[h(X, Y+Z)]$","$I[h(Y, X+Z)]$","$I[h(Z, X+Y)]$"
10,0.30235327595868144,0.5500646211867045,0.19306983283746637,0.03224172850953729,0.08229597003392149,0.0007147205552460295,2.024725159594242e-16,-1.0077711174789521e-11,4.926944034469949e-16
11,0.7594537288813249,0.28720316959810177,0.19052227345816908,0.09399722472779536,1.2315799004017904e-08,8.997944810122407e-09,2.4249010902437136e-10,5.821334483307534e-14,1.6806376734452753e-22
12,0.47972333486232116,0.7471693952265133,0.9840420136389225,0.4910655294333563,0.018344016969807368,0.1070929987138486,-8.00013086563258e-21,1.6438263929307936e-25,8.721819366022947e-07
13,0.2876164445036697,0.2962697697553457,0.19056937636744262,0.40986909746853384,0.00037872273713475234,0.004382208599590461,3.213498712670009e-27,8.347200567463291e-10,0.07208540327645184
14,0.5716184123694413,0.9343864029883999,0.571591039104691,0.09101549656724105,0.002994390976800247,7.356990815119868e-05,1.333679055466642e-13,-9.029243926093033e-18,1.2364031918417813e-06
15,0.6227200566815713,0.4767674090526118,0.47630605357881595,0.0533270796612154,0.0013727768340111317,0.00023529370978722246,-5.991453049181609e-20,1.5395025825494444e-22,6.703827985544367e-21
16,0.44231828108289095,0.6423268558691486,0.5396512258212656,0.08943175718143831,5.1169966390215956e-05,0.07762316779440379,5.262247759530945e-18,9.71874731504602e-09,9.028809183533121e-07
17,0.43688769751301715,0.30222581511259905,0.7301734622059337,0.5420621167603408,0.00014663106561211815,0.0008324461429620555,6.039554399208155e-10,1.6737791888868666e-10,1.1929655419616708e-14
18,0.4797289769352292,0.15860686801407767,0.38104447621593734,0.0018394585875489828,5.6405823141991225e-09,1.2952654011431573e-05,-3.4440306634675155e-24,1.723291670506977e-22,1.1376548954482516e-16
19,0.3039663759890042,0.8035073417636015,0.44439013222680307,4.307559916893015,0.005878726880569886,0.036219641161113154,4.7386638502771836e-12,0.00034920280765728053,2.6537794560328864e-18
20,0.5396651422817832,0.5719415517800568,0.5715702123315174,1.0798755047014201,6.9550666666799935e-06,0.0010868399000230524,8.390061844448558e-20,5.99297515821823e-16,4.4079507974306877e-11
21,0.3059216471258265,0.21650203727615344,0.4763055068777333,0.14347665033313586,1.0941934078713909e-07,5.208763583512626e-05,9.022433296662628e-21,7.801378974889746e-19,5.4654192192552e-19
22,0.2540028060177913,0.5708474243601188,0.2871048964199788,0.0014640194556569037,0.009889352171758257,0.02322114315671558,5.1794429224192403e-11,-4.9654085975714466e-11,3.22010265474777e-11
23,0.26696391763071825,0.6793509361518617,0.6349123271968666,0.029730652247626044,-0.0002718537457391683,2.155639519831916e-06,6.491100238403182e-16,1.4370802364554804e-21,3.7807858979549244e-23
24,0.45790025307682786,0.7623572629430438,6.644013632059283e-07,0.04152646609806312,4.580755729201286e-05,0.008367950572656213,1.506900013517264e-14,9.109193038234358e-05,1.7550740331673555e-14
25,0.2902139869275577,0.6171924112900629,0.285783621181214,0.02836547327023052,0.002580422853921881,0.0036087799794422455,1.9601878944013467e-12,2.8708697677325755e-25,0.01570353123515204
26,0.2538679263870446,0.650458593336091,0.47630550688686246,0.00019485877790455532,3.0236115495996223e-06,5.620867822094388e-08,2.3191587841879905e-25,-8.768157231823839e-31,1.4471216337365178e-08
27,0.8120733766030696,0.3258885546969803,0.8573499123799209,0.9944654099727569,0.0004079075367066994,1.0325888586338986e-07,5.316314356291785e-28,1.788224112933822e-14,-3.4152070188013095e-16
28,0.4637216816152922,0.637369866761526,0.5396512258211654,0.04686071527124789,9.909666784706792e-11,7.734348082432554e-12,-1.9473672441876931e-22,2.831687749836121e-27,1.4264759109979856e-33
29,0.5396600454748577,0.5820281629536059,0.8573499128558378,0.6789678842244155,0.00012038236576879782,5.6379047343812413e-05,2.7835756539850397e-18,1.4241161612970038e-37,1.8145781187264918e-12
30,0.28582329765968284,0.9826688192373985,0.9082023386789481,0.0141366552604858,0.009767002503958002,0.05602325135549701,3.701995713845785e-11,0.46557705728318377,0.012585326821197404
31,0.5729386253792624,0.6668277132102514,0.5715666083454142,0.00011713013352624315,8.691612894256035e-12,3.1225729194578723e-07,2.987313852533701e-25,2.7315289346928397e-17,2.5692646506482648e-30
32,0.38149559153467766,0.3236894815509697,0.2538679216945254,0.294537385814667,2.80416409593385e-11,1.0690992999996935e-10,1.204760890153524e-17,-3.139137513022418e-34,1.6463264781701388e-17
33,0.5308161724619036,0.6295298135026108,0.6668282564040258,0.3224965983435665,0.0007827933616509614,0.026748865809388483,-6.61667404943704e-11,-4.318222902304137e-25,5.962073883869861e-12
34,0.6542964259599575,0.47007092639831216,0.3810444253113793,4.043896662807421,0.05288366593582377,3.198377189828582e-08,2.2308111364427366e-18,1.9675102503321155e-12,2.6844706883384356e-26
35,0.28598126484982916,0.7557743842840379,0.19072946756415546,1.0361597946043517,0.028212861178263608,0.0031996888463319173,-4.6404250765292685e-27,-5.259116266898411e-25,7.834380691784967e-08
36,0.5401667083092186,0.19102262325160363,0.5715666082571105,0.8857855694609386,2.2893467009295423e-06,1.3177924575280961e-09,-1.7613371969081223e-12,3.7117653395389623e-25,3.8566165018412745e-41
37,0.47650887527044244,0.38107341741527756,0.28578330412664,0.00023700667404688065,4.21803427044271e-11,2.871221047854325e-11,-5.295967496821838e-32,4.088646749174368e-25,2.5668034683249982e-24
38,0.49609158139998605,0.637608143206528,0.3810444055593023,0.14542669757822618,5.858798697564488e-06,-7.74134851759452e-10,4.291846533313416e-11,4.2320193723027643e-16,3.5492571517982807e-15
39,0.4267261837795876,0.16009977889552182,0.4763055068777333,0.16079273708199465,3.076600155698501e-10,3.746676864602777e-09,1.6105212054147564e-24,8.948168653082188e-13,3.129101482140096e-19
40,0.3834994427275179,0.19399967967494416,0.5396512902443458,0.15983694769587353,0.0002237987621450776,6.622560276729968e-06,1.7187141235900307e-18,1.2889578610009852e-10,-3.115592795530645e-20
41,0.2744706126400053,0.3819668394336411,0.5396512352703376,0.7119301275417238,-1.3355229003760037e-08,0.014866496856785079,-4.9829553050107175e-15,2.4070741375834144e-25,3.0257560703777694e-05
42,0.28610120499445146,0.6446928150638296,0.34912942432112426,0.050326732520619255,0.013634112124751963,7.482008854182401e-05,1.5851869642589892e-22,7.854415196287351e-18,2.7327832026619894e-08
43,0.3901864677342935,0.6919273231367189,0.5077358441181825,4.418250840986139,1.5317995246099423e-05,0.0001427535928803881,-1.1990915083166687e-15,3.443096188176621e-24,1.993220735310773e-27
44,0.7607415904189117,0.4071477873599371,0.38104440792073785,0.6086168703920306,-5.74471553537379e-05,0.37315431292263757,4.642691161388792e-12,9.727708513051711e-22,0.048252637288633986
45,0.2332985748720602,0.5036301774060765,0.4763055076005749,1.4614360243718523,0.0049066852798315165,2.7173281160184448e-05,1.7007951581946487e-14,4.7910669451509805e-26,6.158523304141294e-07
46,0.6501383349769575,0.26290494072049136,0.28578330564270504,2.9416552237423743,0.00046710276434783893,0.07068740306391944,9.020694946601958e-09,-1.5532478212273236e-18,8.321627969275683e-22
47,0.48973074780599546,0.09526111059932632,0.6349123285454571,4.119659384302404e-08,2.9898738074114576e-06,-5.192753457604678e-05,1.885007696144576e-12,2.0083656947468497e-24,3.234313029292588e-19
48,0.3098919208151006,0.9857284768819734,0.28578331199663864,1.6486277184092668,0.0011706441439125425,0.0009323411005816386,3.8808733982029127e-16,6.798036548078154e-10,-4.860440516246249e-09
49,0.7427191257424541,0.5396512258250588,0.4763141905567548,0.03245285917382308,0.00014679866972967576,9.21147482333147e-06,-2.196815743053937e-23,2.370884114048884e-09,1.153595818720761e-19
