Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,pvalues
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,gausset,1t2,1.7030061553129032e-32,"[0.07315032795974148, 5.89055258252676e-06, 9.842957547755615e-05]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,gausset,1t2,7.212648824990969e-212,"[0.12011258994002622, 0.39229482956633654, 0.4861722034488022]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,expset,1t2,0.9999999999943819,"[5.618067566404204e-15, 2.698747470217107e-15, 2.9988037082091683e-30]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,2.0,expset,1t3,1.0,"[7.139844085818433e-30, 1.293626123141886e-30, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,expset,2t4,1.0178400041372264e-155,"[0.35688300667516004, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,2.0,expset,2t4,3.1948738487206845e-144,"[0.3304107057880611, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,gausset,1t2,0.9999999987055954,"[8.473726654045174e-29, 1.3539289591014569e-31, 1.2944045956964148e-12]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,gausset,1t4,4.4660734763943826e-91,"[1.0483433265443869e-15, 0.2080387338567809, 2.4036495710681892e-23]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,gausset,1t3,0.7373883374473055,"[1.080026003716073e-12, 0.00030464060908244774, 2.3373891649371943e-23]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,5.0,gausset,1t4,4.143909687136494e-34,"[0.07686625345072252, 7.172420636119288e-08, 8.06880821959753e-05]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,gausset,3t4,7.268422852733731e-112,"[0.2049677196141656, 0.17531096640119342, 0.25590599108642365]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,gausset,2t3,5.191088667124268e-16,"[0.03519441805027231, 2.9793013644809045e-25, 3.764948948079121e-23]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,expset,2t3,1.3603841900879525e-108,"[0.24837142289079078, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,gausset,1t2,0.8902140235717596,"[9.296585905458398e-28, 4.416104805379786e-31, 0.00011629336924232631]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,expset,3t4,1.0,"[1.1479799174501796e-31, 7.711446287643459e-29, 1.226335130139433e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,gausset,2t3,8.385158722427243e-147,"[0.3363535453456993, 4.4848874185034536e-05, 8.741922729834145e-08]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,gausset,2t3,0.46487909776315733,"[4.96248220402046e-19, 1.7535544938341e-24, 0.0007659779120123059]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,gausset,1t3,2.351388559321721e-40,"[0.09124839768979731, 7.009253323191154e-09, 8.72388044046041e-07]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,expset,1t4,0.7809530897733261,"[1.5587012020843415e-05, 0.00024724019525710603, 2.4299669096225097e-13]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,gausset,1t3,2.9938548188824334e-09,"[0.019626704042811915, 8.571500873894161e-10, 3.3914481969680846e-09]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,expset,2t3,1.7367666669508776e-149,"[0.34253315370893583, 3.95588949414189e-29, 1.1333504578223538e-28]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,1.0,expset,2t4,1.0,"[1.1479799174501796e-31, 1.226335130139433e-31, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,expset,2t3,1.3657446924801175e-152,"[0.3496812342929665, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,gausset,2t4,1.2222813600768997e-22,"[0.05045615296605993, 1.837577809911615e-05, 0.0009565579452749955]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,2.0,gausset,2t4,2.1241271520278776e-173,"[0.031134604537845955, 0.05040724104000342, 0.39759386012196213]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,1.0,expset,2t4,3.7091205955994085e-186,"[0.42697003248459725, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,gausset,1t3,0.9999936444298254,"[5.190981497538802e-25, 2.721348325374015e-29, 6.355590371345419e-09]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,4.0,expset,1t3,0.9999999999986852,"[1.2854300434369171e-15, 1.3148120742197607e-15, 1.731666624690153e-30]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,gausset,3t4,3.889083182353438e-42,"[6.338141392964991e-05, 0.09535040046166815, 5.896123430887766e-06]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,gausset,2t3,2.9616463235972893e-26,"[0.058781467113721286, 4.1770670694740705e-07, 0.0001368648044069135]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,expset,2t4,6.951431600651747e-191,"[0.4378548051377929, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,expset,3t4,1.0,"[1.1479799174501796e-31, 2.1665642701395866e-28, 1.1865155585156223e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,expset,1t3,4.070628224186679e-37,"[0.06307038621009753, 0.010287242557130276, 0.08379185109839965]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,expset,2t4,1.0,"[1.1479799174501796e-31, 6.980199207262604e-27, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,expset,1t3,9.427056428124865e-86,"[0.19577873409929308, 3.53882295775554e-18, 2.474175506513968e-13]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,1.0,gausset,1t3,1.2879865672781127e-156,"[0.005951240505057008, 0.3589501943085752, 0.0011789534548740561]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,gausset,1t4,0.9890578871969993,"[1.6793270724920863e-12, 5.816184959246224e-11, 1.1002418033877375e-05]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,expset,1t2,0.9999999999999997,"[3.398719562682391e-19, 2.4447306433650337e-19, 2.146812797405003e-31]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,4.0,gausset,1t3,4.124675662048296e-09,"[0.01930627844763329, 4.099841882368607e-18, 5.3490097736213804e-30]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,gausset,1t3,3.027144662315084e-152,"[1.3297951434983252e-10, 7.347399618774468e-20, 0.3488853143155415]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,expset,1t4,8.95421275074852e-89,"[0.20273794915651938, 9.253691748031128e-12, 5.122723892916367e-10]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,expset,2t3,1.0,"[1.1479799174501796e-31, 6.980199207262604e-27, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,gausset,2t4,2.5145918024684463e-38,"[0.08657612304857648, 2.973839300514856e-07, 0.00022696444751430723]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,1.0,gausset,1t2,3.029707879421715e-34,"[0.07717942695635574, 7.949950470084978e-08, 4.663005642848563e-05]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,gausset,1t4,2.2428179320182708e-26,"[0.059059479337238686, 1.5783435394252845e-06, 0.00029851979666252996]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,gausset,3t4,0.0009005061567464838,"[3.2397244978103533e-21, 0.00701255355634056, 6.417359527364005e-28]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,expset,1t3,0.7809530897733261,"[1.5587012020843415e-05, 0.00024724019525710603, 2.4299669096225097e-13]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,gausset,2t3,1.7623631008341287e-90,"[0.044979191086636484, 0.20666600279006214, 0.03543247495596006]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,1.0,gausset,2t4,8.580097806454247e-83,"[0.035648410235189644, 0.03810440260969616, 0.18896511740571725]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,expset,1t2,1.4848637149847306e-33,"[0.07558998507518143, 1.0221027831031567e-18, 1.464129104367179e-16]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,expset,1t2,3.0043061025066146e-107,"[0.24527655832334783, 0.0007512790199169841, 3.184698585217656e-05]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,gausset,2t3,1.5087375129905728e-30,"[0.06866627957282, 9.743961040694288e-24, 3.8475199731692125e-20]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,4.0,expset,3t4,1.0,"[1.1479799174501796e-31, 1.089165675194023e-28, 1.226335130139433e-31]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,2.0,expset,1t4,1.0,"[7.139844085818433e-30, 1.293626123141886e-30, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,expset,1t4,4.91797111830025e-20,"[0.04445880578875559, 3.8479002460453176e-27, 1.130996722810715e-22]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,expset,1t3,0.9999999999943819,"[5.618067566404204e-15, 2.698747470217107e-15, 2.9988037082091683e-30]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,gausset,1t4,1.1596336591826175e-12,"[5.590673280607248e-14, 0.027482916971738554, 2.451381689301108e-12]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,expset,2t3,1.327252262265346e-125,"[0.2875400257872998, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,1.0,gausset,2t3,1.8071994877785412e-15,"[0.03394699799217281, 9.235560678175563e-17, 1.7247161603362048e-11]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,expset,1t2,1.0,"[2.957932321833833e-28, 2.3788792454536367e-28, 1.3993229300615435e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,expset,1t3,1.0116632536009798e-20,"[0.046040106097749035, 1.041523706795444e-17, 2.375341294216673e-13]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,5.0,gausset,1t4,2.0155685190117715e-155,"[0.35619978811504327, 3.084374467733759e-22, 1.2431518240831937e-12]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,expset,2t4,1.0,"[1.1479799174501796e-31, 4.0351874906075632e-28, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,expset,1t2,4.897349031349431e-153,"[0.35070682518338364, 0.0005362662051869697, 0.0005631144927256263]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,3.0,gausset,1t4,0.5455935102711051,"[3.9919122599528676e-25, 5.537660589620683e-26, 0.0006058810671880235]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,3.0,expset,2t3,1.0,"[1.1479799174501796e-31, 3.944860128285562e-22, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,gausset,1t2,1.1254883037841796e-05,"[0.011394708475677187, 1.0218216959930764e-06, 1.5410535611926423e-11]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,expset,2t3,1.0,"[1.1479799174501796e-31, 2.548625216879986e-26, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,expset,1t3,2.2455673648318715e-17,"[0.038334988367877985, 7.84502591191426e-16, 1.8939907985149113e-11]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,gausset,3t4,2.5145918024684463e-38,"[0.08657612304857648, 1.04467913288637e-07, 0.0001070245013967758]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,2.0,expset,2t4,1.0,"[1.1479799174501796e-31, 2.8173299630202954e-20, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,2.0,expset,2t3,3.1948738487206845e-144,"[0.3304107057880611, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,expset,2t3,2.984252736246282e-93,"[0.21304706427255787, 2.4032263105995146e-31, 4.0262006963219555e-31]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,gausset,2t4,0.9306707106683262,"[9.733652338056657e-17, 3.7818995777921956e-17, 7.184975850343493e-05]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,2.0,expset,2t3,1.0,"[1.1479799174501796e-31, 2.8173299630202954e-20, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,expset,2t3,7.835380896567564e-192,"[0.4400376883654803, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,gausset,2t3,1.930207951193929e-150,"[2.103491369430912e-06, 0.3447301362052617, 8.767800251922294e-06]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,1.0,expset,2t3,3.7091205955994085e-186,"[0.42697003248459725, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,gausset,1t3,2.5673625269291023e-25,"[0.056621748207016515, 0.050043442105037264, 0.03758421878101781]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,expset,2t4,4.405192389910271e-133,"[0.3047610334344251, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,gausset,2t4,1.439687553931168e-19,"[0.04338469065327844, 0.0046529482218222945, 0.014966621322789742]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,gausset,1t3,7.579718113344977e-176,"[0.012604332961607779, 0.0013895346586755956, 0.4032295003562023]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,gausset,2t3,3.605302523385841e-40,"[0.09082099803482435, 1.5496467494929746e-18, 8.580029214145575e-16]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,gausset,1t2,2.9042743221289925e-25,"[0.05649844376880695, 6.483142948614814e-21, 7.899302355781915e-25]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,2.0,gausset,2t4,0.9999999925033797,"[7.496620350906248e-12, 1.319959724831939e-16, 1.2392658390475345e-26]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,gausset,1t2,3.0725459047986633e-48,"[0.10940157796083116, 2.633981264066896e-18, 1.7793095012136348e-13]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,1.0,gausset,2t4,3.2697355332223886e-184,"[0.04136928021780588, 0.16277091711005126, 0.4224909480059563]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,gausset,2t3,4.314305492260633e-27,"[0.06070786115122541, 0.0015270036830226357, 0.0032192194730341853]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,gausset,3t4,0.9999960717600039,"[3.928247711569919e-09, 6.100033002532669e-22, 2.4541391327044047e-28]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,gausset,1t3,0.9999999968917012,"[3.108298881196976e-12, 1.0229621037034281e-28, 1.818207339745144e-18]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,4.0,expset,2t4,1.0,"[1.1479799174501796e-31, 4.705297477734455e-27, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,expset,3t4,1.0,"[1.1479799174501796e-31, 6.281050810828614e-30, 1.309997266509147e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,gausset,1t3,2.6249436516116393e-23,"[0.03058896899145374, 0.005624098063079947, 0.05199439770910257]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,gausset,2t4,2.1286756941264197e-46,"[0.1051634142312119, 1.3579738988965413e-07, 0.0008115077999999271]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,gausset,2t4,6.85817172119505e-114,"[1.5293517429846027e-21, 0.2605692597080496, 1.0028013418365372e-26]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,expset,1t4,3.291858379047342e-16,"[0.035649909225745735, 1.0230580759918413e-13, 9.678622225796008e-10]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,expset,1t4,2.2455673648318715e-17,"[0.038334988367877985, 7.84502591191426e-16, 1.8939907985149113e-11]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,expset,3t4,1.0,"[1.1479799174501796e-31, 2.2497750566099016e-29, 1.309997266509147e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,1t2,4.254793419910318e-55,"[0.12519413390378809, 0.03729531407132868, 0.05523104786396836]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,expset,1t2,0.8843698789960053,"[1.483581044440371e-05, 0.0001228798887018522, 1.9338326559241088e-13]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,2t4,1.0,"[1.1479799174501796e-31, 5.673260379936223e-28, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,gausset,2t3,1.4948022945304218e-152,"[0.34959094018145864, 4.090325375796246e-05, 8.020551113136071e-07]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,gausset,1t3,2.6951030149653363e-18,"[0.017511867777697927, 0.040455095245785465, 1.5383080223212433e-05]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,gausset,2t4,1.439687553931168e-19,"[0.04338469065327844, 0.0005185096513895119, 0.003992497922083626]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,expset,2t3,1.0,"[1.1479799174501796e-31, 5.012721413625125e-28, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,gausset,3t4,0.011012155854563867,"[0.004508755538645023, 3.182806839357221e-23, 2.4004124251760975e-26]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,gausset,1t4,3.456920002053065e-36,"[0.08165268532797215, 4.2498447150531485e-05, 1.2666051859985714e-09]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,expset,2t3,1.0,"[1.1479799174501796e-31, 4.0351874906075632e-28, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,1t4,0.9999972848147357,"[2.9401146157562065e-10, 2.715188950361142e-09, 3.551364637899785e-25]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,gausset,1t4,5.742590021127066e-26,"[0.058119302086091416, 8.078617324605314e-07, 8.654166243989841e-05]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,1.0,expset,1t2,1.0,"[6.980199207262604e-27, 3.188314456306865e-29, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,gausset,1t3,6.437276381770434e-126,"[0.2882636161886756, 3.987538204942152e-09, 4.611193126580396e-10]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,expset,3t4,7.66473613246126e-70,"[0.1591443264228407, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,expset,1t4,1.0,"[5.851456417036612e-28, 5.012721413625125e-28, 1.4462274803048546e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,3.0,gausset,1t3,4.9552046117580446e-11,"[0.02372799756200754, 5.918003048485719e-11, 2.3460733592132917e-10]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,expset,1t4,1.0,"[2.957932321833833e-28, 2.3788792454536367e-28, 1.3993229300615435e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,expset,1t3,1.3778894134349339e-52,"[0.11941387191781783, 2.5250956810609685e-13, 1.4947571272027498e-10]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,expset,2t3,4.405192389910271e-133,"[0.3047610334344251, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,2.0,gausset,1t4,0.43019105757785836,"[2.960033195637119e-26, 1.6553156457809113e-24, 0.0008435258490269]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,1.0,gausset,1t3,6.509281724977556e-175,"[0.4010791621579296, 1.7561356226770697e-05, 1.3117828842106551e-05]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,expset,1t3,4.3240450888301144e-27,"[0.06070560618354261, 7.107934382805636e-18, 1.577471463815202e-13]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,expset,1t3,0.8843698789960053,"[1.4653459066550378e-05, 0.0001228798887018522, 1.9338326559241088e-13]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,expset,2t3,2.407506631380682e-122,"[0.2800367897261197, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,expset,1t2,1.4238882235466623e-187,"[0.430230021074678, 1.5298194092167185e-09, 1.7351383592168417e-08]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,gausset,2t3,5.801268685429465e-46,"[0.09256650779413234, 0.014329199259729452, 0.10416083764522643]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,gausset,1t2,0.99999998785696,"[1.9194392998157685e-29, 1.3993229300615435e-31, 1.214304010161628e-11]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,expset,1t3,1.0,"[2.957932321833833e-28, 2.3788792454536367e-28, 1.3993229300615435e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,gausset,2t3,4.799328020613301e-96,"[0.036762927402108375, 0.2194796930150204, 0.1100940282409027]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,gausset,3t4,4.143909687136494e-34,"[0.07686625345072252, 7.21067997360432e-08, 8.18231982764661e-05]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,3t4,1.0,"[1.1479799174501796e-31, 1.85368230973283e-28, 1.1865155585156223e-31]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,expset,1t4,1.0,"[1.5965116712369973e-31, 1.9451400702466584e-31, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,expset,1t3,1.2386603673830786e-107,"[0.24616257450362805, 0.0007512790199169841, 3.184698585217656e-05]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,gausset,1t2,0.3326447781243364,"[1.797925772645497e-21, 6.552574214307065e-25, 0.0011006800907249485]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,gausset,2t3,0.9000861420606749,"[1.354279950437511e-20, 1.3979483393257164e-26, 0.00010526480683731163]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,3.0,expset,3t4,2.8941953546425694e-79,"[0.18084151521726666, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,5.0,gausset,1t3,2.4915295133739995e-120,"[0.2753973143749916, 6.3737151409612524e-27, 6.615795996104176e-26]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,gausset,3t4,3.9240496834346905e-72,"[8.111749317140364e-11, 4.768310857069348e-08, 0.16441900249252256]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,expset,2t3,1.0,"[1.1479799174501796e-31, 7.043359974482442e-28, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,gausset,1t2,0.0009511678531509232,"[3.363453342366099e-12, 3.184698585217656e-05, 0.006957820009257496]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,3.0,gausset,2t3,3.3020261311610514e-171,"[0.021855463887951815, 0.39254751464277776, 0.006533967793657884]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,3t4,2.761375136260332e-33,"[0.0749695792753782, 8.474297339357831e-07, 8.981788573449337e-05]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,expset,3t4,2.1112182264801463e-66,"[0.15122335099820494, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,expset,1t3,0.9999999999999997,"[3.398719562682391e-19, 2.4447306433650337e-19, 2.146812797405003e-31]"
310,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,expset,2t3,1.0,"[1.1479799174501796e-31, 7.043359974482442e-28, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,gausset,2t4,1.5938191772305857e-29,"[0.06630883456252355, 1.5909423533872885e-06, 0.00011952083422811093]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,gausset,1t2,0.9999243317816456,"[3.5641376127866347e-28, 2.614499567809736e-31, 7.567108133844999e-08]"
310,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,expset,2t4,1.663819903597017e-110,"[0.2527752441238148, 5.392530562402033e-32, 5.392530562402033e-32]"
310,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,expset,2t3,1.0,"[1.1479799174501796e-31, 1.5203409326208621e-27, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,2t4,2.5145918024684463e-38,"[0.08657612304857648, 1.04467913288637e-07, 0.0001070245013967758]"
310,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,gausset,1t3,1.5427706681165192e-18,"[2.960033195637119e-26, 1.7967092984736296e-28, 0.04101295173883173]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,expset,2t3,1.663819903597017e-110,"[0.2527752441238148, 9.88635684087757e-31, 2.5714012199635205e-30]"
310,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,expset,2t4,1.0,"[1.1479799174501796e-31, 7.988629113571487e-24, 1.1479799174501796e-31]"
310,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,gausset,1t4,2.188370921830605e-10,"[0.02224269353423182, 3.39803602358492e-05, 0.0030009374558508817]"
310,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,3.0,expset,2t4,1.2519152715466097e-186,"[0.4280561527009881, 5.392530562402033e-32, 5.392530562402033e-32]"
