Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,pvalues
52,IXY_IYZ_IXZ,8,oie,1.1,0.3,2.3,gausset,2t4,0.9999999999999893,"[1.0514469203936364e-116, 1.06133675444878e-17, 7.588101115201914e-82]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.4,5.0,gausset,2t4,1.682953843636204e-40,"[1.1326764383651203e-177, 0.091582853229982, 1.263909595300888e-177]"
52,IXY_IYZ_IXZ,8,oie,10.0,0.7,3.7,gausset,1t3,8.374939743113216e-54,"[1.0465936460346363e-175, 0.12221435113884538, 4.381086702337316e-176]"
52,IXY_IYZ_IXZ,8,rdn,6.7,1.0,5.0,gausset,2t4,2.0495493244655041e-215,"[5.887389465211546e-79, 0.4943381750664624, 7.332170872617569e-79]"
52,IXY_IYZ_IXZ,8,oie,10.0,1.0,3.7,gausset,1t2,7.737471473979484e-17,"[8.045255176165473e-179, 0.03709787162961803, 5.7764866236945974e-179]"
52,IXY_IYZ_IXZ,8,rdn,2.2,0.8,5.0,gausset,1t4,8.709218241453768e-200,"[3.514648295158702e-164, 0.45835263656611136, 3.3949345290988898e-164]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.1,2.3,expset,1t3,3.4563226805887296e-38,"[4.5958705680984803e-128, 0.08625802831896456, 1.312448723436903e-134]"
52,IXY_IYZ_IXZ,8,oie,5.6,0.3,1.0,expset,3t4,2.147933812683982e-103,"[1.380512350506214e-38, 0.23640175821567666, 1.6619625197139395e-35]"
52,IXY_IYZ_IXZ,8,oie,3.3,0.9,1.0,expset,1t2,0.0004341532304293599,"[3.63834265592206e-148, 0.007742113020671391, 9.669139517566882e-156]"
52,IXY_IYZ_IXZ,8,rdn,6.7,0.5,3.7,expset,3t4,3.295047210786695e-206,"[3.1956208953244684e-178, 0.4731401086609135, 3.027025802123095e-178]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.3,2.3,expset,1t2,0.8752969245053328,"[1.5862839757784904e-31, 0.0001331921078962871, 2.0569739186479155e-18]"
52,IXY_IYZ_IXZ,8,rdn,5.6,1.0,1.0,expset,2t4,6.907408765912459e-208,"[3.626430374006795e-181, 0.47700510477300834, 3.7678435283236367e-181]"
52,IXY_IYZ_IXZ,8,oie,10.0,0.8,1.0,gausset,1t2,0.9999999999996585,"[2.5486094793873793e-176, 3.415502389708802e-16, 6.774249353495806e-172]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.3,1.0,expset,2t4,2.472860708116755e-78,"[6.976542459913629e-42, 0.1786962615916466, 2.6690199333901523e-46]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.6,3.7,gausset,3t4,0.9999999999994211,"[1.6288615221424742e-177, 5.788183436862083e-16, 1.348666936825955e-174]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.8,3.7,gausset,3t4,0.999999999999993,"[9.554403854303365e-152, 7.019857773279359e-18, 7.05755975102875e-133]"
52,IXY_IYZ_IXZ,8,oie,1.1,1.0,2.3,gausset,3t4,1.0,"[2.1188946698609054e-166, 8.071308786497734e-21, 2.255016691415523e-147]"
52,IXY_IYZ_IXZ,8,rdn,10.0,1.0,3.7,gausset,1t2,9.644511001431562e-213,"[3.9328077824330433e-35, 0.4881842358623554, 5.61097664304172e-35]"
52,IXY_IYZ_IXZ,8,oie,8.9,0.3,1.0,gausset,3t4,0.9999999006448627,"[1.0461590331203231e-170, 9.935514224146075e-11, 8.573640157868357e-161]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.9,3.7,gausset,1t2,2.448659952843146e-90,"[2.8473667677590904e-121, 0.20633711745256678, 2.2746764740607685e-121]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.1,1.0,gausset,2t4,1.6854730789993912e-173,"[2.510314167329536e-20, 0.39782517480452095, 1.0249005212953492e-22]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.4,5.0,expset,3t4,1.4207837952973104e-107,"[8.516169104398927e-43, 0.24602539626250908, 1.1457431998953113e-39]"
52,IXY_IYZ_IXZ,8,rdn,4.4,1.0,2.3,gausset,2t3,5.135475118984713e-95,"[5.165487992593703e-54, 0.21710941146972845, 1.1735038843113698e-45]"
52,IXY_IYZ_IXZ,8,oie,4.4,1.0,2.3,gausset,2t3,1.0,"[2.3443605245367794e-172, 9.06303366951907e-43, 9.105681761188688e-153]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.2,1.0,expset,1t3,0.9960953813376395,"[6.376252079359492e-72, 3.912261587435347e-06, 1.7108157895084957e-45]"
52,IXY_IYZ_IXZ,8,oie,1.1,0.2,1.0,expset,2t3,0.9952823144914562,"[4.486698967351135e-95, 4.728848910941775e-06, 2.5958568042847333e-116]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.4,5.0,gausset,2t4,2.066386091968394e-217,"[5.348867565079117e-60, 0.49893516394749227, 5.16443450381674e-60]"
52,IXY_IYZ_IXZ,8,oie,6.7,1.0,2.3,expset,1t2,1.6799218876202374e-73,"[9.808019252270677e-123, 0.16756996449169526, 3.982594196493799e-127]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.1,5.0,gausset,2t4,7.402961834457329e-218,"[4.1375172645240784e-10, 0.49996167010467, 4.1375172645240784e-10]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.9,1.0,expset,2t4,1.0,"[2.9182608883932313e-151, 4.270669962975154e-34, 1.204758543583172e-170]"
52,IXY_IYZ_IXZ,8,rdn,10.0,0.4,1.0,expset,2t4,7.490268278699829e-201,"[3.1980603657326955e-181, 0.46080599907666453, 3.21558819068399e-181]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.1,5.0,expset,1t2,2.916379498620511e-65,"[2.5949119350626486e-98, 0.14859768809537466, 3.796828979349262e-98]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.5,5.0,expset,2t4,1.4907970339747443e-186,"[3.359309380786248e-181, 0.4278815163978243, 3.5674593225940454e-181]"
52,IXY_IYZ_IXZ,8,oie,3.3,1.0,3.7,gausset,2t3,1.0,"[2.2732327833094825e-169, 2.210324048946191e-50, 3.877399922023139e-136]"
52,IXY_IYZ_IXZ,8,oie,10.0,0.7,5.0,expset,2t4,2.483176958550239e-127,"[9.329151948001191e-49, 0.2915187680382144, 9.268220605264131e-52]"
52,IXY_IYZ_IXZ,8,oie,10.0,0.4,3.7,expset,1t4,2.9616941552075147e-127,"[1.9976182557942005e-113, 0.2913425453559052, 1.567965874830919e-115]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.5,5.0,expset,1t2,7.491619617398807e-146,"[3.061229910136393e-181, 0.33416363856567455, 3.061229910136393e-181]"
52,IXY_IYZ_IXZ,8,oie,3.3,0.5,5.0,gausset,2t3,0.9999999999999983,"[8.765696941031385e-155, 1.647445559899669e-18, 8.840115368128678e-130]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.6,1.0,gausset,2t3,0.9999999999999973,"[4.07310377896287e-172, 2.656338608999583e-18, 4.0185240223777084e-164]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.8,5.0,gausset,1t2,3.384306200255191e-208,"[1.1729604359208374e-107, 0.47771855042040207, 3.3333500676491533e-108]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.6,1.0,gausset,3t4,0.9999999999947297,"[3.7609591416685595e-175, 5.2703011255895665e-15, 1.893840208258287e-169]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.7,2.3,gausset,2t4,6.62948342442283e-126,"[1.911517182927526e-48, 0.28823419483095586, 3.6353683451644034e-48]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.6,2.3,gausset,3t4,0.00016998426987819052,"[2.8934615927915263e-15, 0.00867980465532348, 1.0503812318646372e-22]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.1,1.0,expset,1t2,1.513272429348725e-33,"[3.359309380786248e-181, 0.07557103359115196, 3.2687494604167423e-181]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.3,5.0,expset,2t4,2.081401372438909e-19,"[2.4146698879553815e-56, 0.04301607536328288, 3.202486878498672e-65]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.1,3.7,expset,1t3,1.7088900216693712e-103,"[3.061229910136393e-181, 0.2366304205287702, 3.061229910136393e-181]"
52,IXY_IYZ_IXZ,8,oie,1.1,0.9,5.0,expset,3t4,2.3885567900608027e-17,"[4.431493114748009e-22, 0.03827325725087938, 1.797461492648726e-16]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.5,2.3,expset,1t4,1.418672669169005e-64,"[3.2687494604167423e-181, 0.14701572425716947, 3.4335582091508876e-181]"
52,IXY_IYZ_IXZ,8,oie,8.9,0.7,3.7,gausset,3t4,0.9999992061521985,"[3.5193170267472485e-174, 7.938481165395818e-10, 2.2011571768868427e-169]"
52,IXY_IYZ_IXZ,8,rdn,3.3,0.9,5.0,gausset,2t3,9.921880656200701e-181,"[8.793651490351979e-126, 0.4144731593463156, 7.378786504844162e-125]"
52,IXY_IYZ_IXZ,8,oie,5.6,0.7,3.7,expset,1t2,6.259855482137069e-102,"[9.949697594196861e-108, 0.23302952238646774, 1.3937291431349399e-111]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.1,3.7,gausset,1t3,2.003104345680861e-90,"[5.865907629921177e-55, 0.20653796021943893, 6.904293630977468e-57]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.8,2.3,expset,1t4,3.678657238298634e-72,"[3.4093900732915793e-125, 0.16448357889087278, 3.193258700895637e-129]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.7,3.7,expset,3t4,3.7663826573193693e-208,"[5.0506036731372674e-179, 0.47761158430926576, 4.3379063235095466e-179]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.5,5.0,gausset,3t4,1.170393697033761e-76,"[3.893939876551976e-24, 0.1748391268821477, 2.1201353545305366e-20]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.6,5.0,expset,1t2,0.8654656419037677,"[2.110655906255032e-22, 0.00014448760254982896, 2.0226199866015404e-13]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.4,3.7,expset,3t4,1.378420139159893e-120,"[1.9597831008141764e-177, 0.2759892731426268, 7.009645274184752e-178]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.6,5.0,gausset,1t2,3.509234707184107e-195,"[1.177883112697568e-88, 0.4477486951522749, 1.8909311843020366e-88]"
52,IXY_IYZ_IXZ,8,oie,7.8,1.0,2.3,gausset,1t4,2.1440199958598863e-209,"[2.1897265215280367e-175, 0.4804776018661633, 1.0200383848958566e-176]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.6,1.0,expset,2t3,1.133637161492545e-189,"[3.8092496498825416e-181, 0.43506315138517876, 3.8092496498825416e-181]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.5,5.0,gausset,1t4,9.255107582645712e-165,"[2.176369542828535e-152, 0.37770136477378674, 1.5168928900354375e-149]"
52,IXY_IYZ_IXZ,8,rdn,6.7,0.4,5.0,expset,3t4,4.956465634540017e-207,"[5.493639010722769e-178, 0.47503442133671336, 6.056173463067055e-178]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.9,1.0,expset,1t4,5.650406106198981e-88,"[3.3238649485269906e-149, 0.20089576076369736, 4.172676721995421e-152]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.7,3.7,gausset,3t4,1.0,"[1.0227174461578856e-173, 1.5156125818651402e-20, 6.358219284478806e-167]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.1,1.0,expset,2t4,2.0284024643816638e-72,"[9.243977668589164e-44, 0.1650788781756946, 1.8268873695235876e-48]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.8,5.0,gausset,3t4,1.1143397156239106e-124,"[2.35604261850757e-77, 0.2854122894850563, 5.782582040913679e-83]"
52,IXY_IYZ_IXZ,8,oie,8.9,0.6,5.0,expset,1t2,3.163863889282967e-135,"[5.883999815242701e-105, 0.30969719352377395, 1.8003476123838907e-107]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.1,3.7,gausset,2t4,1.6196777514311852e-185,"[3.895282944947704e-33, 0.4254960149933108, 3.5960154537302157e-32]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.7,3.7,expset,1t4,2.4072872769198987e-159,"[2.0734299239745997e-116, 0.3652325292837634, 1.6022920305127496e-116]"
52,IXY_IYZ_IXZ,8,oie,2.2,1.0,3.7,gausset,2t4,1.0,"[1.0894286947211029e-150, 6.021181328517531e-63, 1.5658381804421642e-81]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.3,3.7,gausset,2t3,0.6142917019049007,"[4.413407301464797e-170, 0.0004872853791162535, 3.0459167943143232e-173]"
52,IXY_IYZ_IXZ,8,rdn,2.2,0.5,5.0,gausset,1t2,1.1336833037123665e-190,"[1.4142403819964804e-139, 0.4373656957761895, 1.4961639723972217e-135]"
52,IXY_IYZ_IXZ,8,rdn,2.2,0.5,2.3,expset,1t3,1.8522829355206713e-99,"[5.699967373837502e-43, 0.2273395053088958, 2.4514613483898972e-42]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.9,1.0,expset,2t3,6.928187935633695e-197,"[3.4335582091508876e-181, 0.4516736650219669, 3.359309380786248e-181]"
52,IXY_IYZ_IXZ,8,rdn,6.7,0.6,5.0,gausset,1t2,8.982141950330245e-188,"[1.6553393916172187e-41, 0.4306907591044733, 1.0408855195992298e-40]"
52,IXY_IYZ_IXZ,8,oie,4.4,1.0,2.3,gausset,1t4,0.6531136215784055,"[4.236609046837772e-164, 0.0004260041654874651, 7.643326239045118e-169]"
52,IXY_IYZ_IXZ,8,rdn,3.3,0.7,5.0,gausset,1t4,5.849212898413977e-216,"[5.398746791540044e-64, 0.4955920729818021, 2.5875620202240816e-64]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.4,2.3,expset,1t3,1.3393352090823892e-209,"[3.547836335821557e-179, 0.4809481110575224, 3.2347292105364845e-179]"
52,IXY_IYZ_IXZ,8,rdn,8.9,0.2,3.7,expset,2t3,1.8241830147875748e-204,"[3.626430374006795e-181, 0.469126226747112, 3.706575709077622e-181]"
52,IXY_IYZ_IXZ,8,rdn,2.2,0.4,2.3,gausset,1t3,1.8594836505330717e-195,"[9.425604781064848e-129, 0.4483837942918941, 2.4266525260758535e-130]"
52,IXY_IYZ_IXZ,8,rdn,2.2,0.5,2.3,expset,1t2,8.162253912485815e-120,"[5.039427258564439e-43, 0.2742106908136843, 1.8850240139646944e-42]"
52,IXY_IYZ_IXZ,8,oie,1.1,0.6,3.7,gausset,1t2,0.9999999999999997,"[5.431823699884396e-156, 2.7940682573462627e-19, 7.995108011653304e-137]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.7,3.7,expset,1t4,0.9160592504300606,"[4.102263009042591e-28, 8.76742325243064e-05, 2.4362536278702766e-18]"
52,IXY_IYZ_IXZ,8,oie,10.0,0.8,3.7,gausset,2t4,4.2305968828073725e-178,"[2.2818329320429574e-178, 0.40841780346278994, 1.476085025775057e-178]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.7,2.3,gausset,2t3,1.0,"[1.5267273431017538e-164, 2.824391808361588e-26, 5.7146394438553124e-148]"
52,IXY_IYZ_IXZ,8,rdn,6.7,0.1,1.0,gausset,2t4,1.298310553927831e-194,"[1.462132371190449e-20, 0.44644044419545753, 5.57145987466875e-21]"
52,IXY_IYZ_IXZ,8,rdn,6.7,0.7,5.0,expset,1t4,4.0242173932822824e-140,"[1.0966220722855951e-156, 0.3209695825636527, 9.957530269217834e-157]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.9,1.0,gausset,2t4,1.0,"[3.915223017161647e-155, 1.6066612861354283e-23, 9.518216357195161e-133]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.5,1.0,expset,1t4,8.738846664976376e-154,"[3.094879323717675e-181, 0.35243032610065217, 3.0780086901820725e-181]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.9,3.7,gausset,1t2,3.3197676108249243e-115,"[1.991129829980641e-33, 0.2635973909105762, 9.803765250021635e-36]"
52,IXY_IYZ_IXZ,8,rdn,1.1,1.0,3.7,expset,2t3,3.2621306196121687e-175,"[3.686375032099654e-181, 0.4017700107277613, 3.8092496498825416e-181]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.3,3.7,gausset,2t3,8.015736909351693e-208,"[4.155873917785982e-54, 0.47685629261964724, 3.063484687646023e-54]"
52,IXY_IYZ_IXZ,8,oie,5.6,0.5,1.0,gausset,1t4,1.0,"[1.0886395109712108e-157, 2.785765862461996e-21, 1.3586751143929953e-132]"
52,IXY_IYZ_IXZ,8,oie,6.7,1.0,1.0,expset,3t4,2.294755649796795e-113,"[1.3674842902265367e-42, 0.25936148914115986, 1.2562749516202132e-39]"
52,IXY_IYZ_IXZ,8,rdn,8.9,1.0,3.7,gausset,3t4,1.5542570291611448e-201,"[3.3460983612609114e-113, 0.46237860605510395, 9.031678103664387e-114]"
52,IXY_IYZ_IXZ,8,rdn,3.3,1.0,3.7,gausset,2t3,1.506256277085041e-175,"[5.338960025411787e-89, 0.4025427639883505, 4.084306965049846e-83]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.6,1.0,expset,3t4,8.798862168223743e-15,"[9.374660025423339e-24, 0.03236415398085185, 1.7670072474016523e-17]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.4,3.7,gausset,2t4,2.8010992300982663e-217,"[2.6496459102478214e-70, 0.49863095325738904, 2.6121664322055116e-70]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.9,5.0,expset,2t4,4.61520218633919e-20,"[2.1276734312324398e-60, 0.04452234618219471, 8.008589185445099e-70]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.9,2.3,expset,3t4,4.705250153791483e-109,"[2.2013570885406886e-37, 0.24943309619707738, 1.2843354276219346e-34]"
52,IXY_IYZ_IXZ,8,rdn,3.3,0.6,3.7,expset,1t3,6.9106058660410655e-192,"[7.152008544043239e-09, 0.4401632805413201, 8.124733260240347e-09]"
52,IXY_IYZ_IXZ,8,rdn,8.9,0.8,3.7,gausset,2t3,3.623326275145469e-215,"[1.5757828219210687e-33, 0.49376840252923865, 1.5324885824809922e-33]"
52,IXY_IYZ_IXZ,8,rdn,6.7,1.0,1.0,gausset,1t2,1.691179726572505e-204,"[3.1456442394575805e-05, 0.46920193262232235, 1.2024669329379421e-05]"
52,IXY_IYZ_IXZ,8,oie,3.3,0.3,1.0,gausset,1t2,0.9999996691108142,"[5.470269045063204e-159, 3.308892405397399e-10, 7.561851881464556e-148]"
52,IXY_IYZ_IXZ,8,oie,3.3,0.6,2.3,gausset,1t3,1.0,"[1.0342944400328688e-152, 6.385895898425153e-35, 1.4363512125195887e-113]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.8,3.7,expset,3t4,8.980804906082242e-42,"[3.0571073107174107e-29, 0.0945134843942586, 3.3770942698789055e-24]"
52,IXY_IYZ_IXZ,8,oie,8.9,0.8,5.0,gausset,1t2,0.22239188161184692,"[2.843766818723336e-178, 0.001503314220815834, 8.76943766616188e-179]"
52,IXY_IYZ_IXZ,8,rdn,1.1,0.6,5.0,expset,1t2,1.0592417060698813e-180,"[1.0556655449506666e-169, 0.41440776345843683, 1.0556655449506666e-169]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.3,5.0,expset,1t4,1.859114396966745e-111,"[2.662077769255988e-135, 0.2549668450786632, 2.6999944723725814e-135]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.3,5.0,expset,3t4,1.0575320767334617e-166,"[1.8465998079201535e-177, 0.38217318747292484, 3.010662849053228e-178]"
52,IXY_IYZ_IXZ,8,rdn,0.0,1.0,2.3,gausset,2t4,8.486689279744614e-119,"[6.57476032032933e-26, 0.27186912709729205, 5.120598262164148e-22]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.1,1.0,expset,2t4,0.03705456582627555,"[8.179883629052805e-68, 0.0032953637006552707, 1.6131417416920585e-81]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.7,1.0,gausset,3t4,0.9999999999998627,"[8.599606382357691e-173, 1.3729928321489202e-16, 5.546862671698459e-164]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.3,1.0,expset,3t4,1.518690549103475e-203,"[1.7746663881376702e-176, 0.46700692539507394, 6.469314557035856e-177]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.1,5.0,gausset,1t3,0.00391682036767397,"[1.471721855077585e-76, 0.005542475085019682, 1.2122352213493704e-90]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.2,5.0,expset,2t3,8.848288070638348e-194,"[3.6463029607728285e-181, 0.4445212840388826, 3.8511102400856255e-181]"
52,IXY_IYZ_IXZ,8,oie,8.9,0.3,1.0,expset,2t3,5.048403089035744e-108,"[3.9647354902168986e-39, 0.24706011807007067, 1.69420920548375e-42]"
52,IXY_IYZ_IXZ,8,rdn,2.2,1.0,3.7,expset,3t4,5.683517124113048e-215,"[8.78815316286663e-179, 0.4933182247406277, 6.883207497709173e-179]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.5,3.7,gausset,2t4,8.913398574866326e-169,"[3.7073464858206013e-137, 0.38694932511347113, 1.2647526448828898e-133]"
52,IXY_IYZ_IXZ,8,rdn,10.0,0.9,5.0,expset,1t2,1.2316712931428077e-110,"[5.116503343828213e-181, 0.2530759882073471, 4.818098161261058e-181]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.2,1.0,gausset,2t4,0.9999944878498658,"[4.336546408680945e-114, 5.512165326145537e-09, 1.731828138533704e-90]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.4,3.7,gausset,2t3,1.0,"[2.2040710416387622e-128, 3.205355777795671e-24, 9.021758213177439e-95]"
52,IXY_IYZ_IXZ,8,rdn,2.2,0.8,1.0,gausset,3t4,5.123672325268595e-116,"[0.0017698658685892643, 0.26546599935433046, 0.00022168133004522606]"
52,IXY_IYZ_IXZ,8,rdn,1.1,0.1,1.0,expset,2t3,9.965281527605231e-62,"[1.110961697298335e-180, 0.14046116856072388, 1.6910535238113792e-180]"
52,IXY_IYZ_IXZ,8,oie,4.4,0.6,1.0,gausset,1t2,0.9999999999999998,"[1.0282952423137686e-173, 1.8303854589067075e-19, 3.3173050754965568e-167]"
52,IXY_IYZ_IXZ,8,oie,1.1,0.6,3.7,expset,2t4,0.016658253382018415,"[1.5648906839551097e-68, 0.004094849486753935, 3.473468769286609e-83]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.2,5.0,gausset,1t3,7.401163479262202e-218,"[1.8405020037972568e-08, 0.49996191305792337, 1.8405020037972568e-08]"
52,IXY_IYZ_IXZ,8,oie,8.9,0.7,2.3,gausset,2t4,0.7602845911939127,"[9.025177025094151e-169, 0.0002740624536979403, 1.3033045040256913e-171]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.8,5.0,expset,2t3,4.0913359725860315e-214,"[3.7268869473055887e-181, 0.4913443383403434, 3.686375032099654e-181]"
52,IXY_IYZ_IXZ,8,rdn,10.0,1.0,2.3,gausset,3t4,2.806610342866465e-197,"[8.459117985535558e-97, 0.45257728584830453, 1.4986548724954208e-96]"
52,IXY_IYZ_IXZ,8,rdn,7.8,0.4,2.3,expset,2t3,3.1272732238531927e-196,"[3.061229910136393e-181, 0.45016651677646174, 3.1288981629061104e-181]"
52,IXY_IYZ_IXZ,8,rdn,3.3,0.8,2.3,expset,1t2,3.0979644958379398e-114,"[1.893653049950636e-92, 0.2613639553197415, 7.80278834497942e-93]"
52,IXY_IYZ_IXZ,8,oie,0.0,0.9,5.0,gausset,1t2,1.0,"[4.145376231924261e-148, 3.9460170665907357e-53, 4.806979830349122e-101]"
52,IXY_IYZ_IXZ,8,rdn,1.1,0.3,5.0,expset,2t3,2.1364044124401482e-187,"[3.7473093511617516e-181, 0.4298242881550428, 3.4712950255308133e-181]"
52,IXY_IYZ_IXZ,8,oie,4.4,0.8,1.0,gausset,1t4,1.0,"[4.8994540617198624e-161, 4.735204355876452e-35, 2.3464406132668523e-131]"
52,IXY_IYZ_IXZ,8,oie,6.7,0.7,2.3,gausset,2t4,1.0,"[1.3446118463280642e-160, 1.1841542986583102e-29, 6.924759667416188e-133]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.4,5.0,expset,1t2,1.7474180370042372e-109,"[4.432867535102669e-104, 0.250423635845327, 2.093474963243091e-107]"
52,IXY_IYZ_IXZ,8,oie,4.4,0.3,5.0,expset,2t3,1.2497507792556343e-58,"[3.267990044228259e-48, 0.13332699123881409, 7.660178328011316e-54]"
52,IXY_IYZ_IXZ,8,rdn,8.9,0.8,1.0,expset,2t3,2.0105228698125857e-210,"[3.7678435283236367e-181, 0.48284447470627256, 3.788490089786723e-181]"
52,IXY_IYZ_IXZ,8,oie,7.8,0.2,1.0,expset,1t2,9.641654679245408e-81,"[1.5865820610057604e-148, 0.1842432997914003, 2.9060045062784213e-151]"
52,IXY_IYZ_IXZ,8,rdn,1.1,0.6,3.7,expset,2t3,1.656539395641381e-181,"[3.6662843152751354e-181, 0.41626317110698946, 3.7678435283236367e-181]"
52,IXY_IYZ_IXZ,8,rdn,10.0,0.6,3.7,gausset,1t4,1.4671639146370897e-217,"[3.698791007013432e-26, 0.4992776339522033, 3.86426991304481e-26]"
52,IXY_IYZ_IXZ,8,rdn,6.7,0.3,1.0,expset,2t4,2.872963106253274e-204,"[3.5674593225940454e-181, 0.4686720150324114, 3.548015925228033e-181]"
52,IXY_IYZ_IXZ,8,rdn,0.0,0.6,5.0,expset,1t2,1.6520283682023263e-201,"[3.061229910136393e-181, 0.4623175998448165, 3.061229910136393e-181]"
52,IXY_IYZ_IXZ,8,rdn,5.6,0.5,5.0,expset,1t4,1.441252963512992e-67,"[1.2987766877325649e-87, 0.1539076883817918, 1.1207459873516824e-87]"
52,IXY_IYZ_IXZ,8,oie,3.3,0.6,3.7,expset,1t3,1.7708637383135004e-28,"[9.759930664064023e-94, 0.0639009151885271, 1.9090616264557002e-102]"
52,IXY_IYZ_IXZ,8,oie,5.6,1.0,3.7,expset,1t2,1.1913056885214474e-82,"[5.098686156589552e-105, 0.18863692770264628, 1.0464819741161549e-109]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.5,5.0,gausset,1t2,1.0,"[3.950612723941168e-141, 6.3480208895390445e-21, 2.314245278038897e-100]"
52,IXY_IYZ_IXZ,8,rdn,4.4,1.0,2.3,gausset,1t4,1.3315981211337111e-39,"[1.6106749566900936e-166, 0.08951443881103405, 9.220124614596914e-168]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.5,3.7,gausset,3t4,2.7228216031894383e-171,"[1.7511934293985189e-62, 0.3927403822052401, 4.209685082890308e-59]"
52,IXY_IYZ_IXZ,8,oie,2.2,0.2,5.0,expset,2t4,4.718426436835464e-20,"[7.341430000760325e-60, 0.04450022649789398, 9.87086973210665e-69]"
52,IXY_IYZ_IXZ,8,oie,4.4,0.8,1.0,expset,1t4,2.1726528915242472e-11,"[2.43497889677265e-148, 0.024552487071407902, 1.0489723648913612e-154]"
52,IXY_IYZ_IXZ,8,rdn,4.4,0.9,1.0,expset,3t4,1.730846551360478e-213,"[1.7601042900799908e-178, 0.4899020141828614, 1.291950241326327e-178]"
52,IXY_IYZ_IXZ,8,oie,1.1,0.1,1.0,gausset,2t3,0.7848631455658163,"[2.053113122277384e-91, 0.00024224591325699803, 1.9826342801826586e-75]"
52,IXY_IYZ_IXZ,8,rdn,8.9,0.7,1.0,expset,1t2,4.318152730972969e-184,"[3.061229910136393e-181, 0.42221282940867005, 3.061229910136393e-181]"
