,H(Y),H(Y|X),I(Y;X),H(Z),H(Z|Y),I(Z;Y),H(X),H(X|Z),I(X;Z)
32,8.320604384584833,10.968255595355101,-2.6476512107702685,8.31333946693283,17.58047071407096,-9.26713124713813,8.319266743262675,8.873081279384065,-0.55381453612139
33,8.321286106642129,17.367728947823732,-9.046442841181603,8.319834997239727,14.294662467202837,-5.97482746996311,8.321580088543492,9.635508748917648,-1.313928660374156
34,8.32110123643175,15.110290782508795,-6.789189546077045,8.319033858140456,15.726647813087133,-7.407613954946678,8.321276702346093,9.106776206247753,-0.7854995039016597
35,8.320978994477887,13.89764798351509,-5.576668989037204,8.318373010268964,15.584087460981534,-7.26571445071257,8.321370959329338,9.094635297420725,-0.7732643380913871
36,8.321317735896782,15.49194593131916,-7.170628195422378,8.319209409550169,15.905542582197256,-7.5863331726470875,8.321283281237871,9.71198795214469,-1.3907046709068194
37,8.321271726956686,14.545636242754872,-6.224364515798186,8.319814105600706,14.703723375784852,-6.383909270184146,8.321317588412416,9.674024036893154,-1.3527064484807383
38,8.321076054906198,14.64444134442973,-6.323365289523531,8.319066423369346,15.730623657309302,-7.411557233939956,8.321061408297329,9.740284887253136,-1.4192234789558071
39,8.321146308592363,14.814789329103812,-6.493643020511449,8.3187420574303,13.704769702122574,-5.386027644692273,8.32122804364557,9.421407622873673,-1.1001795792281026
40,8.32015990459459,13.903439827525487,-5.583279922930897,8.31773523362212,16.776636546757672,-8.458901313135552,8.320991132408652,10.463569023664599,-2.1425778912559466
41,8.320694804426141,11.74398243109278,-3.4232876266666388,8.31366692371493,16.596392557436836,-8.282725633721906,8.320698892990622,9.96251382253551,-1.6418149295448874
42,8.321392980723664,17.95535533974416,-9.633962359020495,8.320261901658688,14.375944728277844,-6.055682826619156,8.321590527459563,9.821860995793077,-1.5002704683335146
43,8.321011149319677,13.337060113157387,-5.01604896383771,8.315189217693911,16.155615989357372,-7.840426771663461,8.320770947134665,9.454044876780488,-1.1332739296458225
44,8.321248812851046,15.803282049837993,-7.482033236986947,8.319933578742296,14.188147744324192,-5.868214165581897,8.321502987371446,9.762951503960355,-1.4414485165889097
45,8.320934305693575,12.743529992582925,-4.42259568688935,8.31799295742769,16.88891913666761,-8.57092617923992,8.321095435784589,9.624082419342933,-1.3029869835583447
46,8.320871971777308,13.826249598020617,-5.505377626243309,8.317798683474958,14.882763607163326,-6.564964923688368,8.321125516616174,10.491777445308912,-2.170651928692738
47,8.321324492515856,15.600524012253018,-7.279199519737162,8.320495418715767,14.373224480372974,-6.052729061657207,8.321569046561262,10.077751745801752,-1.7561826992404903
48,8.320797273404914,11.290317614180607,-2.969520340775693,8.314884066810853,16.264398858849873,-7.94951479203902,8.320141129176664,9.107162714282167,-0.7870215851055029
49,8.320959843192952,13.37380270648661,-5.052842863293657,8.318554164062377,16.42335033928213,-8.104796175219754,8.320832879346684,9.775067064922732,-1.4542341855760483
50,8.321207386516557,13.812386483956864,-5.491179097440307,8.318796826759101,15.844135185320248,-7.525338358561147,8.321227488770706,9.915561592181477,-1.5943341034107714
51,8.320396248686784,12.286686978730232,-3.9662907300434487,8.315425929625256,22.351654734558878,-14.036228804933621,8.320171846206362,11.155290882631459,-2.8351190364250964
52,8.321156805270103,14.524586882103911,-6.203430076833808,8.319325552270811,15.119759130691659,-6.800433578420847,8.321161972952128,9.621424586946171,-1.3002626139940432
53,8.321158448460926,14.072528233917536,-5.75136978545661,8.31891942725011,16.13545986104802,-7.816540433797909,8.3213403542934,9.240272863949674,-0.9189325096562744
54,8.321178296045368,12.68797600213643,-4.366797706091063,8.310816616263377,14.918544111062307,-6.6077274947989295,8.319259184013156,9.445940380995681,-1.126681196982526
55,8.321122333545087,12.741525025943538,-4.420402692398451,8.318247767930053,17.205522410099917,-8.887274642169864,8.321019771167437,9.116613819159763,-0.795594047992326
56,8.32116268945155,14.11179072565471,-5.790628036203161,8.319354333873326,14.69981913499105,-6.380464801117723,8.32149513366725,9.924824218595678,-1.6033290849284274
57,8.32129666788072,15.615496788604093,-7.294200120723373,8.319308359509954,15.567886975862889,-7.248578616352935,8.321321425294371,9.634009676087903,-1.3126882507935314
58,8.321263716623559,15.368139812468232,-7.046876095844674,8.319896467286355,16.533692925002676,-8.21379645771632,8.32133789326916,9.725281746499192,-1.4039438532300323
59,8.321261767086517,13.798777186673885,-5.477515419587368,8.309073796116238,15.461003562209475,-7.151929766093238,8.321287680943334,9.525724230018913,-1.204436549075579
60,8.32127899836407,14.818110234583576,-6.496831236219506,8.31930906213534,14.958693403335012,-6.639384341199673,8.321320014126824,9.533158248635164,-1.21183823450834
61,8.321206709931749,16.029290525667886,-7.708083815736137,8.319549525687199,14.316726246793053,-5.997176721105854,8.321592529095735,9.462776603923498,-1.1411840748277626
62,8.320807678967157,15.200193608673832,-6.879385929706675,8.31725888697686,20.15515441487926,-11.837895527902399,8.321292542370237,10.205727154921972,-1.8844346125517344
63,8.321216395138737,14.382559149201201,-6.061342754062464,8.318747761661514,15.147524351116248,-6.828776589454733,8.321227302293032,9.51191441573172,-1.1906871134386883
64,8.31640617934939,13.814968556389182,-5.498562377039793,8.314728082672362,16.012282444901693,-7.697554362229331,8.316806776069335,9.495811683795953,-1.1790049077266183
65,8.320959910419326,13.327191852012502,-5.006231941593176,8.310867789291798,18.25935666721427,-9.948488877922472,8.320543716205275,9.556939003099355,-1.23639528689408
66,8.321142679828847,15.356782933949393,-7.035640254120546,8.320165163808612,15.222408835542858,-6.9022436717342455,8.32147476000268,9.886551059912508,-1.565076299909828
67,8.320999520033945,13.715706705269858,-5.394707185235912,8.319396448938637,16.596286353833268,-8.276889904894631,8.321106838546541,9.609170649163355,-1.2880638106168139
68,8.321110844781819,13.800639838435375,-5.479528993653556,8.319281196968449,14.305415339130615,-5.986134142162166,8.321110963566715,9.191483908881436,-0.8703729453147204
69,8.321247571228396,14.727824934296647,-6.406577363068251,8.319543274879134,15.13095812782567,-6.811414852946536,8.321392354654236,9.72441889866477,-1.4030265440105332
70,8.321271249846365,16.59232240150173,-8.271051151655364,8.31963185517448,15.216927377585211,-6.897295522410731,8.321432410064704,10.138703431921535,-1.8172710218568309
71,8.320532817855733,13.09209053458593,-4.771557716730197,8.31862405399661,16.551735384000583,-8.233111330003974,8.32049948478507,10.076325032422563,-1.7558255476374924
72,8.321300306937983,15.215336065113782,-6.894035758175798,8.320033460621321,14.225085558147386,-5.905052097526065,8.32124086221163,9.495343583538395,-1.174102721326765
73,8.320996896631932,14.108137735003666,-5.787140838371734,8.320144879726078,13.938696299851106,-5.618551420125028,8.321357552146852,9.317449299772004,-0.9960917476251527
74,8.321102667028574,14.870306178703279,-6.549203511674705,8.319628982888908,16.08875062692518,-7.769121644036272,8.321122656659814,9.426596760976134,-1.10547410431632
75,8.32115409920997,14.405071565341956,-6.083917466131986,8.319193206749727,15.324257753835143,-7.005064547085416,8.321333768621525,9.500691337899935,-1.1793575692784106
76,8.320983012274665,14.487812682613098,-6.1668296703384335,8.319541020883985,15.369294429765915,-7.04975340888193,8.3212289700319,9.927712279091631,-1.6064833090597315
77,8.321164035748271,13.245993209588368,-4.924829173840097,8.319295691299493,16.289370212652337,-7.970074521352844,8.321326616331035,9.47177686053004,-1.1504502441990052
78,8.321290159144457,15.073058683593919,-6.751768524449462,8.319034578787667,15.92302770194269,-7.603993123155023,8.321448535790951,9.67162683466056,-1.3501782988696078
79,8.320901049033672,12.179041177284901,-3.858140128251229,8.31905823059024,16.589501710396576,-8.270443479806335,8.317008949220988,9.303206414675817,-0.9861974654548291
80,8.321055967535383,14.260751631554097,-5.939695664018714,8.318047226621756,15.593397178910658,-7.275349952288902,8.321452462878334,9.47352157330923,-1.1520691104308955
81,8.321253551708285,15.337971627012069,-7.016718075303784,8.320135814658174,14.737578574074606,-6.417442759416431,8.321382813690064,9.2297235110678,-0.908340697377735
82,8.321154719469359,13.801425894639804,-5.480271175170445,8.315605103501795,15.276691896599598,-6.961086793097802,8.32129292936777,9.288627683702304,-0.9673347543345336
83,8.321009505269934,14.367232501607248,-6.046222996337313,8.320185904756878,14.704974366621773,-6.384788461864895,8.321015652504153,9.464228764923062,-1.143213112418909
84,8.321323557314077,14.26530361824635,-5.943980060932272,8.299147964093278,15.015988458325428,-6.71684049423215,8.321363124955266,9.119002400840985,-0.7976392758857198
85,8.321412692226309,13.682457297259539,-5.36104460503323,8.319279716832666,15.20051450521324,-6.881234788380574,8.321241264463644,9.496353660668053,-1.1751123962044083
86,8.32128603373781,15.813619847292893,-7.492333813555083,8.319093766273769,14.674199471152283,-6.355105704878515,8.321322745712147,9.111910742128126,-0.7905879964159794
87,8.321146946736626,14.965145698925232,-6.643998752188606,8.31970465826559,15.245869429440429,-6.9261647711748395,8.321248954058813,9.734687917912275,-1.4134389638534621
88,8.321302947607371,15.697604114965246,-7.376301167357875,8.320039366956353,15.948956513111497,-7.628917146155144,8.321536490410375,9.576965596630785,-1.2554291062204097
89,6.3391886260404835,9.239646474806332,-2.900457848765848,6.333257873811846,11.180322665284836,-4.84706479147299,6.3388126543094945,6.735365973788877,-0.39655331947938244
