,H(Y),H(Y|X),I(Y;X),H(Z),H(Z|Y),I(Z;Y),H(X),H(X|Z),I(X;Z)
155,5.437659889359741,2.051779719525403,3.3858801698343384,6.696801148818508,1.7752551406595443,4.921546008158964,5.443055222051778,0.6207213107426488,4.822333911309129
156,5.159436058347923,1.7235973992268465,3.4358386591210768,6.494009796163684,1.7970572404211829,4.6969525557425005,5.562805886840677,0.4543956616809265,5.1084102251597505
157,5.389315395440002,2.125907271556599,3.263408123883403,6.706988038074163,2.309073496592098,4.3979145414820655,5.733123804279484,0.533474224517735,5.199649579761749
158,5.296208460130068,1.9487178415562716,3.3474906185737967,6.6909234528871835,2.1256880978517034,4.56523535503548,5.54788777411252,0.5342313740746177,5.0136564000379025
159,5.280931455144548,1.4228826079508194,3.858048847193728,6.636180266265369,2.059069583872923,4.577110682392446,5.773584494006746,0.4629437206575881,5.310640773349158
160,5.496358985970695,1.5416291751520732,3.954729810818622,6.740570604995841,1.6628337174672754,5.077736887528566,5.79335864557447,0.4259677348286395,5.36739091074583
161,5.154185772866202,2.2569222108713527,2.8972635619948495,6.717757671915062,2.40313565165195,4.314622020263112,5.269016001159898,0.40402099046746526,4.864995010692432
162,5.643067108679679,2.257438442121467,3.385628666558212,6.693929689423732,1.8292854119091233,4.864644277514609,5.62137964118538,0.7998219914918311,4.821557649693548
163,5.047004607578923,2.1830011214979033,2.86400348608102,6.744217487083195,2.300231892996393,4.4439855940868025,5.313933702870559,0.653217836615696,4.660715866254863
164,5.642909926877071,2.45763535828996,3.1852745685871104,6.619263910548416,1.8061609161358045,4.813102994412612,5.34854211344684,0.8501397949395934,4.498402318507246
165,4.507159650737273,1.264336013031627,3.2428236377056456,6.54987191072483,2.702608480758891,3.847263429965939,5.85615012385149,0.5218920111731181,5.334258112678373
166,4.389471086176944,1.9584407498914698,2.4310303362854744,5.701898745999123,2.27428336318264,3.427615382816483,5.371041904527886,1.7942858710645744,3.5767560334633117
167,4.740757113894054,1.6202292565518488,3.120527857342205,6.706234565678572,2.76653038393478,3.939704181743792,5.747214403699959,0.4243966707019412,5.322817732998018
168,5.561753138636904,1.7785129242262576,3.7832402144106467,6.434215174093167,1.7075907801085506,4.726624393984616,5.557660187814777,0.8086168772168237,4.749043310597954
169,5.061720641704413,1.6279614647734133,3.433759176931,6.748536189887012,2.2453647227974534,4.503171467089559,5.638821434424571,0.3188600817396133,5.319961352684958
170,5.474039071873591,2.083853316217523,3.390185755656068,6.768921339951082,1.9318765784294858,4.837044761521597,5.522778762323862,0.5561461835997388,4.966632578724123
171,4.6744031752752715,1.9170058236504546,2.757397351624817,6.374987696254671,2.6817436210382133,3.6932440752164575,5.831316638514473,1.2780090761618694,4.553307562352603
172,5.7647208377751555,2.1089630511464583,3.655757786628697,6.6579895831837375,1.626528321007238,5.031461262176499,5.523093456748766,0.8067844342194878,4.716309022529279
173,4.698441940173843,1.0605144653433598,3.637927474830483,6.766531349143647,2.6478165624815047,4.118714786662142,6.114301676575419,0.28656484360099144,5.827736832974428
174,4.580539806618675,1.359120401530819,3.2214194050878557,6.357759752433926,2.6699899622060546,3.687769790227872,5.644296999361889,0.3383450496015091,5.30595194976038
175,5.343225555102132,1.9901650251088303,3.3530605299933014,6.797299493383635,2.3225846720447185,4.4747148213389165,5.651522182395245,0.5465815425806806,5.104940639814564
176,5.08983056830259,1.6081835792118218,3.481646989090768,6.170444362614491,1.7846351098856117,4.38580925272888,5.619403800487622,1.1352332607715,4.484170539716122
