Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BApvalue,BCpvalue,CBpvalue,ACpvalue,CApvalue
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,4.0,expset,1t4,0.33084041864543223,0.4299681970062503,0.4299681970062503,0.33123388493238703,0.33123388493238703,0.30276714558308127,0.30276714558308127
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,expset,1t4,0.4105460883782294,0.16084082315671147,0.16084082315671147,0.10784287608420481,0.10784287608420481,0.09436618669246032,0.09436618669246032
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,expset,3t4,0.0,5.3088360621797375e-05,5.3088360621797375e-05,5.303990621346046e-07,5.303990621346046e-07,1.6257097432206576e-11,1.6257097432206576e-11
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,1t2,1.7448797484893195e-48,5.238973717676542e+81,5.238973717676542e+81,3.751853973731418e+81,3.751853973731418e+81,3.0367614646258695e+81,3.0367614646258695e+81
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,expset,1t2,0.013270315441077646,0.0029362316322145156,0.0029362316322145156,0.0029802072243316053,0.0029802072243316053,0.0018172357558849798,0.0018172357558849798
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,2t4,1.4301503668805356e-78,5.045412936141724e-09,5.045412936141724e-09,2.5679951761130523e-12,2.5679951761130523e-12,7.243914822847817e-21,7.243914822847817e-21
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,gausset,2t3,1.7077999664299323e-05,7850.563594418491,7850.563594418491,8123.666677029191,8123.666677029191,7601.858971273997,7601.858971273997
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,1.0,gausset,1t3,0.02488930109185045,1356420002.7702627,1356420002.7702627,1272561758.8230264,1272561758.8230264,1215878438.9470153,1215878438.9470153
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,gausset,2t4,1.834599874674275e-48,65459598.622896865,65459598.622896865,42368358.64517833,42368358.64517833,35637032.66143593,35637032.66143593
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,expset,2t3,7.432653992407502e-78,3.733038578517479e-09,3.733038578517479e-09,1.9361886559358962e-12,1.9361886559358962e-12,4.592964648628388e-21,4.592964648628388e-21
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,gausset,3t4,3.775385951157773e-09,0.004030001853843006,0.004030001853843006,0.010389829014760732,0.010389829014760732,0.001930137171136184,0.001930137171136184
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,1.0,gausset,1t4,0.09064387639413575,0.02663163066496162,0.02663163066496162,0.026560549745832662,0.026560549745832662,0.025590021404247824,0.025590021404247824
260,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,expset,2t3,2.2081717282056097e-82,6.960184341408145e-10,6.960184341408145e-10,2.943311724420003e-13,2.943311724420003e-13,5.557669421878476e-22,5.557669421878476e-22
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,1t4,0.020260582506964758,0.0002592275043805283,0.0002592275043805283,0.000284238525081216,0.000284238525081216,0.00010589754509952572,0.00010589754509952572
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,gausset,1t4,1.0597553395230219e-47,1.5001767792760367e+54,1.5001767792760367e+54,1.2014787821053023e+54,1.2014787821053023e+54,9.941682817811861e+53,9.941682817811861e+53
260,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,1.0,expset,1t2,2.336533481636759e-14,4.310165105745874e-09,4.310165105745874e-09,4.3018838887189203e-07,4.3018838887189203e-07,4.662790185650416e-13,4.662790185650416e-13
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,gausset,1t3,0.03093332340874455,86.29279040311296,86.29279040311296,85.54534517414126,85.54534517414126,84.45573130635891,84.45573130635891
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,expset,3t4,1.0550850924137153e-134,6.530549035497218e-11,6.530549035497218e-11,0.0008297650167531197,0.0008297650167531197,2.7330047251024018e-11,2.7330047251024018e-11
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,expset,1t4,1.783110274992458,0.48284562331200764,0.48284562331200764,0.02469926781729778,0.02469926781729778,4.4056700699324646e-05,4.4056700699324646e-05
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,3.0,gausset,1t3,0.022940796232386203,0.022388261293969286,0.022388261293969286,0.02236783289387952,0.02236783289387952,0.02233105623574294,0.02233105623574294
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,expset,1t4,1.7930950667422356,0.23248693283364608,0.23248693283364608,0.010871158879915644,0.010871158879915644,1.564226959654082e-05,1.564226959654082e-05
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,expset,1t3,0.26772943038900526,0.0003292832229087766,0.0003292832229087766,0.00027268931829050393,0.00027268931829050393,0.00025920562277761006,0.00025920562277761006
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,expset,2t3,4.299312348471819e-16,1.0246621872562255e-20,1.0246621872562255e-20,2.195468641400861e-06,2.195468641400861e-06,9.335269204816974e-21,9.335269204816974e-21
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,2.0,gausset,1t4,0.4085309212677328,26.68690676290853,26.68690676290853,0.27378509772088144,0.27378509772088144,0.012856445054548415,0.012856445054548415
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,1.0,gausset,1t3,0.0001454605222281988,1.502295717230574e+26,1.502295717230574e+26,1.4105554800503132e+26,1.4105554800503132e+26,1.3577389768520735e+26,1.3577389768520735e+26
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,expset,1t3,0.39178458792288245,0.005875893522220836,0.005875893522220836,0.003785167852899126,0.003785167852899126,0.0036303146144697515,0.0036303146144697515
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,expset,1t3,0.013277793417448162,0.002937497057952531,0.002937497057952531,0.0029798944345102688,0.0029798944345102688,0.0018181505695113163,0.0018181505695113163
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,expset,2t3,5.4453234583242874e-14,4.0801073472870147e-17,4.0801073472870147e-17,7.383567727302705e-05,7.383567727302705e-05,3.55717296356961e-17,3.55717296356961e-17
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,expset,1t2,0.15206335759493472,3.985426246775485e-05,3.985426246775485e-05,3.890480427025138e-05,3.890480427025138e-05,3.704664363387039e-05,3.704664363387039e-05
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,gausset,2t3,7.767351127374794e-10,8.094920345229573e+30,8.094920345229573e+30,7.782492125297479e+30,7.782492125297479e+30,7.439582076213262e+30,7.439582076213262e+30
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,4.0,gausset,1t2,0.008735242548951446,54416.60563070184,54416.60563070184,1248.9450975922152,1248.9450975922152,205.10564314603272,205.10564314603272
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,expset,1t3,1.7930950667402228,0.2324869328337523,0.2324869328337523,0.010871158880016305,0.010871158880016305,1.564226959680346e-05,1.564226959680346e-05
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,gausset,2t3,1.6183217764550373e-26,6.71845986754525e+41,6.71845986754525e+41,6.284751480017741e+41,6.284751480017741e+41,5.548635744730067e+41,5.548635744730067e+41
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,gausset,3t4,,,,,,,
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,3t4,0.0,6.302292925124809e-08,6.302292925124809e-08,9.604873152992604e-11,9.604873152992604e-11,2.7444778816328896e-15,2.7444778816328896e-15
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,expset,1t4,3.6030659562828964,0.0005856701889203124,0.0005856701889203124,8.088401749208713e-10,8.088401749208713e-10,7.52947337901428e-20,7.52947337901428e-20
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,expset,1t3,0.12845780746326585,0.00776725824699603,0.00776725824699603,0.006275958749064632,0.006275958749064632,0.006027119527871426,0.006027119527871426
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,gausset,1t2,1.952568992469303e-18,0.3495832451371445,0.3495832451371445,0.6064425314851345,0.6064425314851345,0.04138936715412683,0.04138936715412683
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,gausset,2t3,1.7517038340757786e-05,2.625693222837668e+30,2.625693222837668e+30,8.11410639119652e+29,8.11410639119652e+29,5.8191998423171016e+29,5.8191998423171016e+29
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,3.0,expset,3t4,1.056670870269504e-146,7.121881039187761e-17,7.121881039187761e-17,7.375087613361573e-08,7.375087613361573e-08,2.828992795841244e-17,2.828992795841244e-17
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,5.0,gausset,1t3,1.8817979479825942e-16,3.158895984775505e+52,3.158895984775505e+52,7.793012282225103e+50,7.793012282225103e+50,5.803937339506805e+50,5.803937339506805e+50
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,gausset,3t4,4.042973918246691e-10,0.8221829644750723,0.8221829644750723,0.9862639818246722,0.9862639818246722,0.6255353644148777,0.6255353644148777
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,expset,2t3,7.3595638139455025e-81,7.783100239602588e-09,7.783100239602588e-09,3.668384978006845e-12,3.668384978006845e-12,1.4677730929569018e-20,1.4677730929569018e-20
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,gausset,1t2,2.6318120387128205e-23,6.131230350830665e+25,6.131230350830665e+25,8.320640822614683e+25,8.320640822614683e+25,4.961060047534737e+25,4.961060047534737e+25
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,3.0,gausset,2t3,0.014784223766201029,0.03488786694085189,0.03488786694085189,0.03224806213324763,0.03224806213324763,0.03171612790246214,0.03171612790246214
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,3t4,1.5130074414160582e-48,5.20931889439188e+81,5.20931889439188e+81,4.193335577459282e+81,4.193335577459282e+81,3.470576189275473e+81,3.470576189275473e+81
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,expset,3t4,6.696776137345463e-107,2.2573840914208703e-07,2.2573840914208703e-07,0.007454297093318798,0.007454297093318798,1.0841093188632935e-07,1.0841093188632935e-07
260,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,3.0,expset,1t3,0.0008191559842744439,3.717783924594131e-06,3.717783924594131e-06,8.149447410340636e-06,8.149447410340636e-06,2.9007945887675936e-07,2.9007945887675936e-07
260,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,expset,2t3,5.481321006044277e-90,1.4492973745832672e-09,1.4492973745832672e-09,4.56095383243856e-13,4.56095383243856e-13,1.9810142348104457e-21,1.9810142348104457e-21
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,gausset,2t4,1.6081277057745305e-48,1.8263764373304424e+85,1.8263764373304424e+85,1.4632693617103566e+85,1.4632693617103566e+85,1.2111686053568363e+85,1.2111686053568363e+85
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,gausset,1t2,0.030806865835480018,2435024.963705795,2435024.963705795,303230.2824660973,303230.2824660973,94847.82318379363,94847.82318379363
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,expset,2t4,5.98889709812717e-13,8.707617700784799e-17,8.707617700784799e-17,5.321868330376361e-05,5.321868330376361e-05,7.044328798023986e-17,7.044328798023986e-17
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,expset,2t3,3.100149557724195e-88,1.6351750442065644e-08,1.6351750442065644e-08,5.855896618685172e-12,5.855896618685172e-12,5.504453654716359e-20,5.504453654716359e-20
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,3.0,gausset,2t4,1.455780710494803e-48,5.200985994238926e+81,5.200985994238926e+81,4.226435925120318e+81,4.226435925120318e+81,3.4852852445439003e+81,3.4852852445439003e+81
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,gausset,1t3,0.4734363681940251,0.012200459468588611,0.012200459468588611,4.6629746096047855e-06,4.6629746096047855e-06,3.1391946773758683e-06,3.1391946773758683e-06
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,expset,2t3,8.830813139414397e-05,1.6258272399419985e-06,1.6258272399419985e-06,0.004123613267382669,0.004123613267382669,1.3423508161001864e-06,1.3423508161001864e-06
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,expset,2t4,3.538556783803101e-64,2.563969772929508e-05,2.563969772929508e-05,3.8185859466110094e-08,3.8185859466110094e-08,6.575910573712331e-14,6.575910573712331e-14
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,gausset,1t4,0.008936559420088565,187.41192591356253,187.41192591356253,183.99475208440424,183.99475208440424,175.19711541209398,175.19711541209398
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,gausset,2t3,0.017855399600794394,0.020034455943390917,0.020034455943390917,0.02005746788728344,0.02005746788728344,0.020023023922969427,0.020023023922969427
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,2.0,gausset,1t2,2.0891333761368555e-11,0.0071828344068732,0.0071828344068732,0.009677043614490812,0.009677043614490812,0.006451780849698563,0.006451780849698563
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,gausset,2t4,3.2997222782373235e-27,7.686751676687147e+136,7.686751676687147e+136,4.534172753156789e+135,4.534172753156789e+135,4.191973486969979e+135,4.191973486969979e+135
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,5.0,gausset,2t3,1.6105233354280754e-48,9.497565046092197e+136,9.497565046092197e+136,7.740070784897384e+136,7.740070784897384e+136,6.394051069290037e+136,6.394051069290037e+136
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,gausset,2t3,5.52114138182955e-26,1.1122529212214358e+26,1.1122529212214358e+26,1.125748533938017e+26,1.125748533938017e+26,1.0640782798186792e+26,1.0640782798186792e+26
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,3.0,gausset,2t3,1.0520169094343602e-09,632.9766972373195,632.9766972373195,1365.6648158350617,1365.6648158350617,133.97190897795696,133.97190897795696
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,2.0,gausset,2t4,0.06182435411719156,0.022446660322326704,0.022446660322326704,0.022441703243909684,0.022441703243909684,0.022133655783276123,0.022133655783276123
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,3.0,expset,1t4,0.06056462828230962,1.945279592945317e-05,1.945279592945317e-05,1.9711326020977476e-05,1.9711326020977476e-05,1.944305582092992e-05,1.944305582092992e-05
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,5.0,expset,1t4,0.30535146036943955,0.0005823877635203508,0.0005823877635203508,0.00044506440952271663,0.00044506440952271663,0.00043064574442520367,0.00043064574442520367
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,expset,1t4,0.26772943528153076,0.0003292832297475581,0.0003292832297475581,0.0002726893211206948,0.0002726893211206948,0.00025920562552461874,0.00025920562552461874
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,2.0,expset,1t4,0.4578051241694998,0.0318444597610038,0.0318444597610038,0.018915535854727633,0.018915535854727633,0.01654312796177804,0.01654312796177804
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,1.0,expset,1t3,0.9510777782701113,0.0032794788830983225,0.0032794788830983225,1.0836982572323041e-07,1.0836982572323041e-07,5.145133816831594e-16,5.145133816831594e-16
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,gausset,1t2,0.0256793104774166,7329886.741535908,7329886.741535908,6671193.348789848,6671193.348789848,6503955.947094238,6503955.947094238
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,expset,1t4,1.960554757242547,0.08910396896759983,0.08910396896759983,0.0024057911770338004,0.0024057911770338004,2.2359669893718918e-06,2.2359669893718918e-06
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,5.0,expset,3t4,1.0334046426307516e-139,3.2781756430756116e-17,3.2781756430756116e-17,4.204745486731275e-08,4.204745486731275e-08,1.3121313054882928e-17,1.3121313054882928e-17
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,5.0,gausset,1t2,4.1544680266494535e-07,9.088192180313972e+51,9.088192180313972e+51,1.3387817471737956e+52,1.3387817471737956e+52,8.531578552338814e+51,8.531578552338814e+51
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,gausset,1t3,0.07228839145257504,4.338969900471046e+19,4.338969900471046e+19,1.9204348906677064e+18,1.9204348906677064e+18,1.5847074220936837e+18,1.5847074220936837e+18
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,3.0,gausset,2t4,1.3860304517250548e-48,2.691313352069793e+128,2.691313352069793e+128,2.20864569580781e+128,2.20864569580781e+128,1.8282691997643053e+128,1.8282691997643053e+128
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,gausset,1t3,1.4502470351289993e-48,2.1207200683172064e+109,2.1207200683172064e+109,1.737950670831451e+109,1.737950670831451e+109,1.4396335867098223e+109,1.4396335867098223e+109
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,expset,1t2,0.37757118203479517,0.044994137013776025,0.044994137013776025,0.03161282739748655,0.03161282739748655,0.0287000029263687,0.0287000029263687
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,expset,3t4,2.4003712631927396e-143,7.56582692899515e-14,7.56582692899515e-14,2.0273319737691917e-05,2.0273319737691917e-05,3.0424858867356226e-14,3.0424858867356226e-14
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,gausset,1t4,3.026388886810119e-42,9.458685312572885e+136,9.458685312572885e+136,5.564127508408703e+135,5.564127508408703e+135,4.85503302239089e+135,4.85503302239089e+135
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,gausset,3t4,1.5110362941703203e-48,4.90046967316604e+52,4.90046967316604e+52,3.88156966300643e+52,3.88156966300643e+52,3.2123018866402063e+52,3.2123018866402063e+52
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,4.0,expset,1t4,0.3551927507290507,0.07469723230875325,0.07469723230875325,0.054465169724657904,0.054465169724657904,0.050080318239279914,0.050080318239279914
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,gausset,2t4,1.3395840401061012e-48,2.1206867643331488e+109,2.1206867643331488e+109,1.7405390821699078e+109,1.7405390821699078e+109,1.4405792613467235e+109,1.4405792613467235e+109
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,1.0,expset,1t3,0.17568184331418804,3.842332983509548e-06,3.842332983509548e-06,5.206278378892562e-06,5.206278378892562e-06,3.378971207428255e-06,3.378971207428255e-06
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,4.0,expset,3t4,1.6247023711617327e-141,4.4783145267659265e-17,4.4783145267659265e-17,5.368313936388757e-08,5.368313936388757e-08,1.7889865903468724e-17,1.7889865903468724e-17
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,3.0,expset,1t4,0.0031644592241975036,6.651355426677974e-05,6.651355426677974e-05,0.00010297514028181767,0.00010297514028181767,1.1412793150662963e-05,1.1412793150662963e-05
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,2.0,gausset,3t4,2.088363129315368e-38,1.6102770490505024e+85,1.6102770490505024e+85,1.4047478895475313e+85,1.4047478895475313e+85,1.228586596961404e+85,1.228586596961404e+85
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,4.0,expset,1t2,0.020260583023577163,0.00025922511601526833,0.00025922511601526833,0.000284241069422115,0.000284241069422115,0.0001058977596948257,0.0001058977596948257
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,2.0,expset,2t3,5.688747345259838e-19,2.1416686091491387e-21,2.1416686091491387e-21,3.1646252964113925e-06,3.1646252964113925e-06,2.0278779194518066e-21,2.0278779194518066e-21
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,5.0,gausset,2t3,6.780663388799316e-27,7.627913746913586e+136,7.627913746913586e+136,4.8056629158180964e+135,4.8056629158180964e+135,4.316853068907705e+135,4.316853068907705e+135
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,3.0,gausset,3t4,0.0399128692976597,1964.3181368700282,1964.3181368700282,1996.6647641150707,1996.6647641150707,1940.5274952703185,1940.5274952703185
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,expset,3t4,0.0,4.1281379628261024e-05,4.1281379628261024e-05,3.375830431598677e-07,3.375830431598677e-07,1.0506802377691422e-11,1.0506802377691422e-11
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,5.0,expset,3t4,5.04579e-318,0.0004149554451332655,0.0004149554451332655,7.117644619617708e-05,7.117644619617708e-05,3.7192915764641258e-09,3.7192915764641258e-09
260,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,gausset,1t2,1.0434753544807701e-24,5.761250868890532e+84,5.761250868890532e+84,3.553226108994755e+84,3.553226108994755e+84,4.673038386429555e+83,4.673038386429555e+83
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,3.0,expset,1t3,2.1703082029369147,0.02050455094390056,0.02050455094390056,0.00023009915089324004,0.00023009915089324004,4.6044706534007764e-08,4.6044706534007764e-08
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,1.0,gausset,1t4,6.601140744434777e-11,0.003782562675102338,0.003782562675102338,0.01919037632969908,0.01919037632969908,0.0025170663360704624,0.0025170663360704624
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,1.0,expset,2t4,2.938149135408478e-81,0.0014116591536218492,0.0014116591536218492,3.837915153176333e-06,3.837915153176333e-06,8.147276864678469e-09,8.147276864678469e-09
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,gausset,2t4,1.4151867040019373e-48,4.886139290999497e+52,4.886139290999497e+52,3.937881178461483e+52,3.937881178461483e+52,3.235880910263306e+52,3.235880910263306e+52
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,gausset,1t3,0.0004835998967709977,1.9472960054055416e+30,1.9472960054055416e+30,3.775318778896127e+30,3.775318778896127e+30,1.4679107873434404e+30,1.4679107873434404e+30
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,5.0,expset,1t3,1.9605547572425257,0.08910396896759996,0.08910396896759996,0.0024057911770341933,0.0024057911770341933,2.2359669893724754e-06,2.2359669893724754e-06
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,3.0,gausset,3t4,1.2172311325857471e-12,9.604052805279424e+30,9.604052805279424e+30,8.452579811775678e+30,8.452579811775678e+30,8.081918760431682e+30,8.081918760431682e+30
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,1.0,gausset,2t3,1.4690335179775958e-06,4.237900277073816e+41,4.237900277073816e+41,4.248475143067986e+41,4.248475143067986e+41,4.237440993176184e+41,4.237440993176184e+41
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,1.0,gausset,3t4,1.3932447767558316e-14,960814201.1910305,960814201.1910305,1244596280.413408,1244596280.413408,908806778.5030242,908806778.5030242
260,IXYZ_IYZX_IXZY,8,rdn,8.0,1.0,4.0,expset,2t3,6.948805594197727e-15,2.9937315557352496e-20,2.9937315557352496e-20,1.6208348137870304e-06,1.6208348137870304e-06,2.5574441465866733e-20,2.5574441465866733e-20
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,gausset,1t2,1.5037550022908705e-25,6.702078888549885e+41,6.702078888549885e+41,5.3822968071513254e+41,5.3822968071513254e+41,4.751140870843922e+41,4.751140870843922e+41
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,2.0,gausset,1t3,4.481214832293635e-22,1.518784591591381e+53,1.518784591591381e+53,7.527474535523943e+53,7.527474535523943e+53,1.4090820107100274e+53,1.4090820107100274e+53
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,gausset,1t4,1.1458448508653869e-48,4.886139290999497e+52,4.886139290999497e+52,4.0058619522498096e+52,4.0058619522498096e+52,3.3114651226889286e+52,3.3114651226889286e+52
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,expset,1t4,0.12845780751081168,0.007767258247027415,0.007767258247027415,0.0062759587470122835,0.0062759587470122835,0.0060271195258664425,0.0060271195258664425
260,IXYZ_IYZX_IXZY,8,oie,0.0,1.0,4.0,gausset,2t4,0.06503797783270188,0.0038693691637717333,0.0038693691637717333,0.003180046540529099,0.003180046540529099,0.0007734871552770482,0.0007734871552770482
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,5.0,expset,3t4,7.090559042282469e-137,2.882397351840452e-14,2.882397351840452e-14,1.1141820886798032e-05,1.1141820886798032e-05,1.1653734560833278e-14,1.1653734560833278e-14
260,IXYZ_IYZX_IXZY,8,oie,2.0,1.0,3.0,gausset,3t4,7.507933845415038e-12,670.2060575359036,670.2060575359036,1936.8943185369096,1936.8943185369096,399.80025158642866,399.80025158642866
260,IXYZ_IYZX_IXZY,8,oie,10.0,1.0,2.0,gausset,2t3,9.198567234013193e-17,5.194304801850994e+84,5.194304801850994e+84,7.314289823855906e+84,7.314289823855906e+84,4.9950373442815746e+84,4.9950373442815746e+84
260,IXYZ_IYZX_IXZY,8,rdn,5.0,1.0,4.0,expset,1t2,0.3916653781149755,0.005877523584080884,0.005877523584080884,0.0037863911060927176,0.0037863911060927176,0.003632342294887924,0.003632342294887924
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,expset,3t4,1.6983374037589446e-130,1.228384364155762e-11,1.228384364155762e-11,0.00042210378427577557,0.00042210378427577557,5.108118498171278e-12,5.108118498171278e-12
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,5.0,gausset,3t4,,,,,,,
260,IXYZ_IYZX_IXZY,8,rdn,2.0,1.0,5.0,expset,1t2,0.34745991830397865,0.1364059585686009,0.1364059585686009,0.10048210923033575,0.10048210923033575,0.09294954948001996,0.09294954948001996
260,IXYZ_IYZX_IXZY,8,oie,8.0,1.0,1.0,expset,2t3,1.774525403417066e-119,8.483320285877806e-08,8.483320285877806e-08,1.1415267604706118e-11,1.1415267604706118e-11,1.3214691488420433e-18,1.3214691488420433e-18
260,IXYZ_IYZX_IXZY,8,rdn,10.0,1.0,3.0,gausset,1t3,1.4763572856095455e-48,2.6913260896677258e+128,2.6913260896677258e+128,2.206101068928272e+128,2.206101068928272e+128,1.8273430168063944e+128,1.8273430168063944e+128
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,3.0,gausset,3t4,3.483935491311213e-16,1.9359534185545215e+30,1.9359534185545215e+30,3.1006393329138705e+30,3.1006393329138705e+30,7.164783866467852e+29,7.164783866467852e+29
260,IXYZ_IYZX_IXZY,8,oie,5.0,1.0,2.0,expset,3t4,0.0,3.419571541844284e-06,3.419571541844284e-06,1.4708649527169743e-08,1.4708649527169743e-08,3.041544401010032e-13,3.041544401010032e-13
260,IXYZ_IYZX_IXZY,8,rdn,0.0,1.0,5.0,expset,1t4,0.327311323939494,0.8152442919913905,0.8152442919913905,0.6290231818875854,0.6290231818875854,0.5781146743885905,0.5781146743885905
