Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BCpvalue,CApvalue,pReward
210,IXY_IYZ_IXZ,8,rdn,0.0,1.0,2.0,gausset,3t4,4.212410120508653e-07,0.01851453146931425,4.3354921002502716e-05,0.003274519338187614,0.0
210,IXY_IYZ_IXZ,8,oie,2.0,1.0,4.0,gausset,1t4,3.273613750173751e-08,72386.86374973672,8.542448173837784e-97,23.595344360980437,0.0
210,IXY_IYZ_IXZ,8,oie,2.0,1.0,0.005,gausset,1t2,6.216795243198794,0.6062820275436138,1.2212638675018162e-55,1.6260407684988835e-13,0.0
210,IXY_IYZ_IXZ,8,oie,10.0,1.0,3.0,gausset,1t2,1.1316484015172833e-58,1.1239990670389488e+128,0.0,1.4171331898338625e+122,0.0
210,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,expset,1t4,2.0979033801743423,0.04555811279061968,3.194183348174064e-08,0.002056910712680638,0.0
210,IXY_IYZ_IXZ,8,oie,10.0,1.0,4.0,expset,2t4,3.9741609285656556e-109,5.754610763597056e-09,4.4211090311431006e-08,9.074723399983435e-09,0.012020893344354033
210,IXY_IYZ_IXZ,8,rdn,8.0,1.0,0.0075,gausset,1t4,0.03331894565309795,2.6920647272628027,4.5382441629201065e-26,0.02855249814701099,0.0
210,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.005,gausset,2t4,0.05826941563038169,0.624308528527805,2.663496022253558e-63,8.012666966272115e-07,0.0
210,IXY_IYZ_IXZ,8,oie,2.0,1.0,1.0,expset,1t3,3.926639266219979e-08,2.1929412105357225e-06,0.004658968513510691,4.2657280612564956e-11,0.0
210,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,expset,1t3,1.1390548301798408e-12,8.752480462089284e-10,1.340120036968632e-06,9.68081160569917e-11,6.299793088642217e-59
210,IXY_IYZ_IXZ,8,oie,2.0,1.0,0.0025,gausset,2t4,5.161725121849326,0.5225185057769486,1.3004453105287212e-37,1.342027316813635e-09,0.0
210,IXY_IYZ_IXZ,8,rdn,0.0,1.0,5.0,expset,1t3,0.0,0.7541677966936141,0.0,1.406342660311883e-11,0.0
210,IXY_IYZ_IXZ,8,rdn,0.0,1.0,2.0,expset,1t2,1.0725947042901382e-104,0.1349819800484434,0.0,1.2029774669348244e-20,0.0
210,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.005,gausset,3t4,1.232305927689648e-138,2.9378468947543084,0.0,1.3031195711752336e-06,0.0
210,IXY_IYZ_IXZ,8,rdn,10.0,1.0,5.0,expset,1t4,0.0,1.7688722283206606e-12,3.32751231396562e-05,0.0,0.0
210,IXY_IYZ_IXZ,8,oie,0.0,1.0,5.0,expset,2t3,2.494611894496634e-70,5.528943241345318e-05,0.004558850024415792,6.682172826607833e-05,0.0
210,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,expset,2t4,2.7630589200852008e-83,6.100916281740464e-30,2.3300084695767764e-05,5.602659870947662e-49,0.0
210,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1e-06,gausset,2t4,0.0,483.3478150652224,9.347787234118708e-09,1.2310666498438583e-16,0.0
210,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1.0,expset,1t2,1.1420749412246943e-160,1.2381232422328448e-16,2.2238025282478886e-05,0.0,0.0
210,IXY_IYZ_IXZ,8,oie,10.0,1.0,5.0,gausset,1t2,,,,,
210,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,expset,1t3,2.097903335848108,0.045558112865497005,3.194186539238691e-08,0.002056910714032122,0.0
210,IXY_IYZ_IXZ,8,oie,10.0,1.0,1.0,gausset,2t4,4.7048446225408936e-23,5.320084649640733e+40,5.765609396495573e-194,7.395592726677946e+36,0.0
210,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.005,gausset,3t4,1.3825145898920007e-62,1.4011469082841597,0.0,7.77533703920396e-08,0.0
210,IXY_IYZ_IXZ,8,oie,10.0,1.0,1.0,expset,3t4,0.0,7.465544876525185e-07,3.5739952829114255e-08,9.735459134042097e-08,3.7805114456151264e-33
210,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1.0,expset,1t3,1.3418793654692822e-160,1.2587710267052098e-16,2.2249427484373305e-05,0.0,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,4.0,expset,2t3,6.488582430782799e-69,2.024591729606066e-07,6.042120596950801e-07,2.138031513559506e-07,5.7465032611658134e-27
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.005,gausset,1t2,9.321667652964576,10.473867883072558,8.306833562859988e-120,0.004362332530950241,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,5.0,gausset,1t2,0.07445634627885976,0.00842501411124789,0.003351288528081506,0.0031377723059259556,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,4.0,gausset,1t2,1.3476889896813493e-43,2.1973745737126798e+109,5.426346117538524e+107,4.0586983670168366e+108,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,5.0,gausset,1t2,6.823000037178037e-10,2.742895387707574e+52,6.971414971579774e+48,1.2111447095859857e+51,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.0025,gausset,1t4,8.908989347203076e-39,5.900050475443901,0.0,0.002000268932083507,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.005,gausset,1t2,2.297163648719668,0.7265197608794653,3.055213600714007e-27,1.6920177309700397e-08,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,3.0,expset,1t2,2.8813503628187897e-06,3.832927698352591e-08,1.2893656869172038e-06,1.513814836911834e-08,1.0082301993489456e-56
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,2.0,expset,1t3,2.5449216403321525e-08,0.04075518076886256,0.015181119026796032,0.00947163044703466,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,1e-06,gausset,1t4,0.0,461.9788138726632,0.1751826696871089,1.2490450540294584e-44,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.005,gausset,1t4,0.0006322440557512781,3.099991501202166,3.21131295843486e-141,0.01166460904786534,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.005,gausset,2t4,0.39959754057189495,1.334284991356095,1.9249718440237252e-34,0.0006095560937796821,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.0075,gausset,1t3,0.0011761685941676996,1.5007668839888966,2.3103794102293546e-66,0.0016578589513979662,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0025,gausset,1t2,4.280473991800679,2.321843623573676,6.254085914954554e-44,2.1112639175094438e-05,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,1e-06,gausset,1t2,0.0,6849.299008704031,8.590347355888442e-05,0.00023008577508087306,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,2.0,expset,2t4,1.969712384053038e-43,1.3580952575744973e-19,1.5536087885221335e-06,4.444760509929056e-25,3.3699822300957902e-68
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,2.0,expset,2t4,4.1690322957070014e-42,8.452953360425165e-18,4.911851371194727e-05,2.3482637091851646e-24,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1e-06,gausset,3t4,0.0,1596.6184244708145,4.708929701544137e-05,1.1189454497136333e-08,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,5.0,gausset,1t2,2.4656421163549087,0.0013134222879354997,7.839506451000684e-35,5.708299951277174e-05,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,gausset,1t4,0.0805670264944337,3.663244843490627e+53,4.9023394693747745e-23,3.984783673595919e+50,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,0.01,gausset,1t3,1.8226680926660663e-07,2.763076449879436,1.92614824482568e-111,0.003106251213010482,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,2.0,gausset,1t3,0.004264930036859516,5.977211977918299e+84,5.445615800694894e-46,3.760400425340549e+81,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,5.0,gausset,1t4,,,,,
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,2.0,gausset,3t4,2.1366502841072297e-09,5.1765286994168225e+53,4.367157887566344e+50,7.737679350867787e+52,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,3.0,gausset,2t3,0.04950978219719997,0.004622137844240737,3.07818032776077e-55,0.00010901534208707824,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,0.01,gausset,2t4,0.020712036917972108,2.285039343678879,2.1268304608088625e-17,0.09355681882511006,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.0075,gausset,1t3,0.30917065124789717,3.3312810050584902,7.909608275128882e-127,0.011619012543755797,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,5.0,expset,2t3,6.281226234874417e-38,6.455678651945639e-18,1.710232128455002e-05,4.866532879958196e-26,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,gausset,1t2,0.05741690866527737,1.1135050521975095e+53,7.113025664847163e-52,3.068364305995429e+50,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0075,gausset,1t4,0.00020106170676015798,1.918008386231523,5.956418311469641e-11,0.10156695462799141,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1e-06,gausset,1t4,0.0,762.3439995655101,1.0027051108534201e-05,6.390275099377914e-08,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,2.0,expset,3t4,0.0,4.2508866269374547e-07,8.849551732057417e-08,1.2668654891336736e-07,3.4564791957663584e-19
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,4.0,gausset,2t3,0.0010948484509989186,0.00913462793353341,0.009151619968592352,0.008461188420753225,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,0.01,gausset,1t4,8.537070204538138e-11,1.8895521112048734,0.19146064794239295,0.5167521046633081,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,2.0,gausset,2t3,0.09162267444469094,9.51412724572811e+52,2.4704583231459715e-36,6.0658655439291294e+50,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.01,gausset,2t3,1.0003149964137553e-27,2.8271574169306937,0.0,0.0024217863686296173,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,gausset,1t3,0.9307667134887001,2424.829509478267,30.440843177466483,149.07446366066011,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,expset,1t4,1.6700580469805336e-05,4.0580340289157215e-08,7.333667729375163e-07,1.9297221370055822e-08,1.4134671844325087e-32
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,4.0,gausset,1t3,1.0386969522563148,0.013036982172468013,0.0003626534908807224,0.0011461071322896217,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,2.0,expset,2t3,5.358983357232892e-36,4.7579519092621835e-15,0.0022723830280231712,8.256353516881449e-25,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,1.0,expset,2t4,1.978163119295979e-13,4.1228984023605484e-05,0.07940722624554009,5.788679654532615e-06,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,2.0,expset,2t3,7.628347591275852e-44,1.1776330333136057e-20,1.6904921270942246e-07,9.250194779912646e-26,4.552877601786724e-08
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,gausset,2t4,0.0032992755477241694,5.078252572912682e+30,3.2779099202615006e+29,4.481686165007076e+29,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,2.0,gausset,2t4,0.0004045835970235941,6.7698613662985445e+19,3.071501974211881e+19,3.2211865378837557e+19,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,1.0,expset,2t4,1.485031055991191e-57,4.184453907495481e-21,3.5771161987171473e-07,6.841424619273802e-23,2.915961178345664e-16
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,0.005,gausset,1t2,0.08487939614923252,2.9184238043273965,2.927519008319604e-91,0.0002123115668350012,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0075,gausset,3t4,5.678937927069482e-47,4.028955087542848,0.0,0.0019466568014448221,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.0025,gausset,1t3,2.483450234620272,1.7542732291975862,4.733352641856132e-36,1.3290692267871304e-05,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,3.0,gausset,1t3,4.1301388171316615,0.0004616533518802673,2.148407601815843e-22,0.00013118878900727064,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.0075,gausset,1t2,3.7468899295259414e-08,11.905721322219671,1.818713417341112e-44,0.050913096220686745,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,4.0,expset,1t3,5.4877095528351126e-06,3.937608367000009e-09,1.0256079686280899e-07,1.8458485690043943e-09,3.514319046763165e-05
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,3.0,gausset,3t4,0.036217005469597774,8.375913024826182e+80,6.790075693913577e+29,6.062750652882531e+77,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,4.0,gausset,2t3,0.017697386145387305,89770.56779040443,47657.21309308224,46949.62988746357,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.0025,gausset,1t3,1.14367997654856e-06,10.328583512759847,2.7374565771643636e-242,0.0034463955736302046,0.0
110,IXY_IYZ_IXZ,8,oie,2.0,1.0,0.01,gausset,2t4,0.2511926633860434,0.42474488376791486,9.614061079262424e-31,0.001675558251913955,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.01,gausset,1t3,0.010752424982600112,0.7397427384759147,4.0966627824891825e-49,0.0013437190483193996,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1.0,expset,2t4,3.406819074225053e-54,3.025033799526634e-18,0.00010922576566233978,2.0589875008125687e-21,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,expset,3t4,0.0,1.2930411887400348e-06,2.872896556688029e-07,3.946476709770432e-07,6.98127403524073e-57
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,2.0,expset,1t3,3.743036969229309e-259,1.7480463492353325e-10,4.421698112431875e-06,0.0,9.291608719842912e-193
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,3.0,expset,2t4,1.7639936055802881e-68,7.2683021178701446e-06,2.483882803503233e-05,7.540065043288063e-06,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.0075,gausset,1t2,0.3990604036433891,1.4678897405963824,2.755363394965387e-52,1.3225603767924457e-05,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.0075,gausset,1t3,3.3655437077340765e-06,3.5448300453662527,3.834066115505762e-100,0.0053645137677398366,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.0025,gausset,1t2,6.3598188658686325,4.010921983783453,3.21207285737281e-58,8.16049317059206e-05,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,expset,1t3,0.0,2.1559724371882807e-06,0.003581475013633899,0.0,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,0.0025,gausset,2t4,3.6570311353963865,0.9965935756168365,2.917279695035215e-22,0.00011889576269243406,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1.0,gausset,1t3,9.087049104108195e-07,0.8558255058793588,0.8418337745387969,0.8237908901925171,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,0.0075,gausset,2t3,4.730247589155882e-26,3.8722256769907655,0.0,0.0022277533142327807,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,4.0,gausset,1t4,1.829794024099359,0.00853259593710833,8.108193220904919e-16,0.00029136061575919255,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,3.0,expset,1t2,1.7638236353670997e-06,3.693253338613363e-09,1.3912752120479513e-07,1.5928993258998351e-09,9.07336801098636e-07
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,4.0,gausset,1t3,0.14167605243402395,2.050040314212453e+41,6.593027924371533e-20,1.74513613030579e+38,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,5.0,gausset,1t3,1.7594541065879115,0.0074986595721538325,1.5296922874286897e-19,0.00020862046889559105,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.01,gausset,1t4,3.379420581008375e-09,2.658297854371594,4.7572854632972385e-121,0.009345486443695577,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,3.0,expset,1t4,0.0,9.898267125840571e-09,8.999085383008949e-05,0.0,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,3.0,expset,2t3,1.763988924342241e-68,7.268302899786965e-06,2.4838828130713294e-05,7.5400657557776936e-06,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,4.0,gausset,2t4,1.4476496452962214e-20,8.065894836528489e+41,1.1189255066191873e+30,1.3351635742793067e+40,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1.0,gausset,1t2,1.1400647651788774e-16,6.06325809874845e+25,8.440829749261424e+25,6.3311998367419065e+25,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,gausset,1t4,1.8855412738485187e-15,1.7709628682668537e+31,987493497500026.2,2.5207882593877086e+29,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.005,gausset,1t4,4.5396929667071546e-05,4.256985861033523,4.9108657876381584e-14,0.16092071341090822,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,gausset,3t4,0.0013158373449165214,2.392386834700748e+136,6.33221407398829e+60,9.157742577292976e+132,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,1e-06,gausset,3t4,0.0,955.8166682585941,1.3965130478751566,8.790142916431796e-49,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,5.0,expset,1t3,1.670058047328193e-05,4.058034029005325e-08,7.333667729291849e-07,1.9297221371694503e-08,1.4134671856101446e-32
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,2.0,gausset,2t3,1.5515059590480435e-06,35.51581457932115,35.58006450369565,33.02652660905816,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0075,gausset,1t3,0.0004826708188897881,3.5839881028207774,1.7643795583394205e-25,0.06811075309898303,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1.0,gausset,2t4,5.888954448428735e-06,0.873792521242364,0.9651836166944151,0.7914238079724624,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1.0,expset,1t2,3.15753252060809e-67,2.398747115794384e-08,0.0012103615076032835,2.689740692602031e-306,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,3.0,expset,1t2,1.2828266308916315e-05,1.7697646927181995e-06,4.171088623669429e-05,5.386368747415111e-07,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,4.0,gausset,2t3,2.152449971798583e-06,9.163230955611847e+108,2.3192279944242396e-103,4.5648993576413707e+105,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.01,gausset,2t3,4.453051208442898,3.3288394804435986,6.345912675318423e-89,0.01760860568493835,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,4.0,expset,3t4,0.0,4.844918530928288e-05,1.3425870206566864e-05,1.621395755809141e-05,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,2.0,expset,1t4,2.544915407188709e-08,0.04075518358467103,0.015181113834411269,0.009471629705973175,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,1.0,expset,1t4,5.517548352860643e-07,0.14889626658080682,1.0566708203576084e-72,2.858465485280697e-13,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,3.0,expset,1t3,2.8813440658159345e-06,3.8329287898419585e-08,1.2893658997802537e-06,1.5138130154142968e-08,1.0082087380818432e-56
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,2.0,gausset,1t4,4.5919721127965625,3.0302847209573176e+18,0.14228526562813248,3.185509460595405e+17,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,4.0,expset,2t3,1.9542392138808695e-39,1.2977642142783981e-20,8.03209412853106e-08,2.785735028197799e-27,0.0003248671824552571
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1.0,gausset,2t3,7.091676123213287e-09,0.7430542176120667,0.8796253104785232,0.7949298784591411,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,4.0,expset,1t2,0.00018756779843427435,0.02268837471585634,0.012165000694097766,0.009303832496508247,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.005,gausset,2t3,1.7958650863774269e-28,5.593451150234278,0.0,0.0014067259940187626,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,2.0,expset,1t3,1.6586477912217334,0.042730899198477876,3.703713963690776e-08,0.003880086570693837,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.005,gausset,3t4,1.4974747017045196,0.4236532675933524,3.969550998953656e-12,7.078948872097924e-05,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,5.0,gausset,1t4,,,,,
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,3.0,expset,2t4,1.759485358111984e-72,3.2641955911008086e-08,9.342817669338777e-08,3.484497183821204e-08,8.759228196386454e-05
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,2.0,expset,1t2,1.568567386394302e-275,3.165322492711494e-09,4.559159038084976e-05,0.0,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,3.0,gausset,1t4,2.8440313448155736,0.0005571950463981074,1.2220090834618497e-11,0.00028021557813581635,0.0
110,IXY_IYZ_IXZ,8,oie,2.0,1.0,3.0,expset,2t3,3.521397212390625e-60,0.00018562895708796717,0.00094070807835843,0.00017783792329460895,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,3.0,gausset,1t2,0.00015266672630161036,1376.528911559038,1183.885360632154,1162.1483459199803,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,0.0025,gausset,2t3,1.3642372458600575e-05,1.9069279487776114,4.5032150618594096e-94,1.5036918268342366e-05,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,2.0,expset,2t3,9.294640223460442e-76,1.184358209361319e-05,4.0970980516034186e-05,1.2439240435674089e-05,0.0
110,IXY_IYZ_IXZ,8,oie,10.0,1.0,0.0075,gausset,3t4,1.9922336822623834,1.045257122100187,7.827264106589937e-26,0.001147799879061542,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,0.0025,gausset,3t4,0.020378173789294945,0.5522976077553655,1.2630657398222172e-12,2.668606037431771e-07,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,2.0,expset,1t3,7.003904504965727e-41,0.17704783537317767,5.382609649857669e-214,8.715430021433729e-11,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,1e-06,gausset,3t4,0.0,1663.9130912598596,8.125971553851192e-05,1.2150753856240471e-08,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,4.0,gausset,3t4,5.3107847237743187e-17,1.745339671558159e+109,7.83086787879567e+96,1.0743799126061469e+108,0.0
110,IXY_IYZ_IXZ,8,oie,2.0,1.0,2.0,expset,2t4,1.1830808150237746e-64,0.0002880756185776445,0.0016440799888410066,0.00028057469707000644,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,2.0,expset,2t3,4.167267055467388e-42,8.453212045172856e-18,4.911853830024652e-05,2.3483697661628518e-24,0.0
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,4.0,expset,2t3,1.2413612176533327e-34,2.1260951578407016e-15,0.0009056477842777601,3.7909956045728447e-26,0.0
110,IXY_IYZ_IXZ,8,oie,2.0,1.0,5.0,gausset,2t4,3.2491646767749818,96722.9169364223,1.4379055329264356e-05,63157.31688132931,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,1e-06,gausset,1t4,0.0,724.1811098826558,5.186704168829344e-06,5.8460892111693e-08,0.0
110,IXY_IYZ_IXZ,8,oie,2.0,1.0,2.0,expset,2t3,1.1827219674879655e-64,0.00028807537654707905,0.001644081021888839,0.0002805745866700325,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.01,gausset,1t3,1.798510428126054e-08,2.5877651602226868,4.89727451391301e-08,0.161850090755009,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,1.0,expset,2t3,7.326573442360848e-55,3.023456609880258e-18,0.00010987942036898562,3.2013603303140038e-21,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,0.0025,gausset,3t4,1.4979685370185012e-09,2.280224565154604,6.238833889860297e-123,2.9120940947256576e-05,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,1.0,gausset,2t3,0.0004977210710570063,506925577.0283812,6.444847245582895e-74,3036168.236818504,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,1.0,expset,2t3,6.677266299288211e-58,4.184472635109266e-21,3.5873241717695854e-07,8.296933507513161e-23,2.6329891775883967e-16
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,0.01,gausset,2t4,0.05981756961398843,0.6710003672403586,1.6073551449357436e-38,0.0020065463711724948,0.0
110,IXY_IYZ_IXZ,8,rdn,5.0,1.0,3.0,gausset,1t3,0.00010908451860270618,1.018279745178742e+31,7.482915100620094e+23,1.5550600723061378e+29,0.0
110,IXY_IYZ_IXZ,8,rdn,8.0,1.0,3.0,expset,2t4,3.562116182834575e-40,1.6267630368718593e-19,9.987401540638396e-07,3.5891405631649876e-26,4.2195508357374135e-44
110,IXY_IYZ_IXZ,8,rdn,2.0,1.0,4.0,gausset,2t4,0.429589326390911,112105.09587599349,15289.450977511066,15690.368761996833,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,1.0,gausset,1t3,1.3063351133676344e-06,0.014357867979468511,0.015482262826617459,0.014153113845584682,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,1.0,gausset,2t3,2.2232259577313417e-08,0.01255866177921951,0.016359208083939474,0.012908816124735217,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,0.01,gausset,3t4,0.0005077367673518074,5.849575491563828,1.3584611106858936e-147,0.02521072626375599,0.0
110,IXY_IYZ_IXZ,8,rdn,0.0,1.0,1.0,gausset,1t2,8.242170678830224e-13,0.007764163601597886,0.015597941894609611,0.0076370215588053665,0.0
110,IXY_IYZ_IXZ,8,oie,0.0,1.0,2.0,gausset,2t4,0.8113913756808151,0.004385533034188778,1.4618891550258674e-35,0.0002112482395261241,0.0
110,IXY_IYZ_IXZ,8,oie,5.0,1.0,2.0,gausset,1t2,0.012536006273675016,1.8895513244020224e+19,6.161533463925261e-74,9.03554564045412e+16,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,1.0,gausset,2t4,7.0238475712322986e-09,4.817890966521648e+41,2.9602852596111655e+41,2.574191721327754e+41,0.0
110,IXY_IYZ_IXZ,8,rdn,10.0,1.0,2.0,gausset,2t3,1.163156960413013e-17,1.0879416784182793e+85,3.69743917876843e+83,1.5085434650112983e+84,0.0
110,IXY_IYZ_IXZ,8,oie,2.0,1.0,5.0,gausset,3t4,1.164585921805171,977808.1836037404,4.7603989863769125e-14,24312.33670028001,0.0
110,IXY_IYZ_IXZ,8,oie,8.0,1.0,1.0,gausset,1t3,0.07408111198901156,2.607436533223708e+25,1.4734735387838747e-55,2.546737354190774e+23,0.0
